"Freq [GHz]","re(Z(1,1)) [] - hsub='5mil'","re(Z(1,1)) [] - hsub='10mil'","re(Z(1,1)) [] - hsub='15mil'","re(Z(1,1)) [] - hsub='31mil'","re(Z(1,1)) [] - hsub='62mil'","im(Z(1,1)) [] - hsub='5mil'","im(Z(1,1)) [] - hsub='10mil'","im(Z(1,1)) [] - hsub='15mil'","im(Z(1,1)) [] - hsub='31mil'","im(Z(1,1)) [] - hsub='62mil'"
2,0.844316079842482,0.245595373845068,0.316645925232925,1.31690706857466,1.94209637765746,14.1707173860772,27.0369647544053,35.1303501633718,53.0095976023075,70.9650609663751
2.005,0.893343314431398,0.250292719717702,0.324532038245305,1.27881567122953,1.87446435239846,14.2658249490432,27.2597801917429,35.4800575500878,53.7612618485167,72.6640464160724
2.01,0.94064396289698,0.256652890707728,0.333623824874473,1.17393721053045,1.78407840607232,14.3666109410183,27.4881353142142,35.8363029450857,54.5020864537318,74.4616781676604
2.015,0.985768230042315,0.26482724763382,0.344062310186993,1.01802895311569,1.67029748702864,14.4728411948216,27.7225986193242,36.1991872175669,55.2030152762396,76.3534306514958
2.02,1.02832551272553,0.274999180567071,0.356002763165568,0.840535853990684,1.53368134887895,14.5842243027453,27.9638367543568,36.5688038051306,55.8493988323631,78.3314261191287
2.025,1.06799323667908,0.287393522882489,0.369615820709814,0.671358164955034,1.37640608629226,14.7004256048292,28.2126376977925,36.9452372229116,56.4451519300281,80.3838430746157
2.03,1.10452218504371,0.302289416250042,0.385088650884229,0.530538525543514,1.20268322407667,14.8210822841362,28.4699409016923,37.3285613838466,57.0064195828699,82.4943854301267
2.035,1.13773834427261,0.32003815302868,0.402626145447673,0.426268686546702,1.01912229669508,14.9458186073417,28.7368769576576,37.7188377104884,57.552282107293,84.6418813459911
2.04,1.16754156262696,0.341088325563811,0.422452128383534,0.358360759511794,0.834954907234874,15.0742604548575,29.0148204800507,38.1161130175945,58.0988413904092,86.8000923672216
2.045,1.19390152127476,0.366021912727491,0.444810563184808,0.322575381373234,0.662023039466177,15.2060484602598,29.3054616200779,38.5204171437089,58.6575112587037,88.9378181933713
2.05,1.21685164470863,0.395607093819013,0.469966736954542,0.313600779584574,0.514434674130475,15.3408492924639,29.610904289859,38.9317603092284,59.2356406307993,91.0193767238446
2.055,1.2364816259627,0.43087726492886,0.49820839386952,0.32653861947255,0.407814619986484,15.4783648350139,29.9338033919919,39.3501301781389,59.8377901086057,93.0055200711829
2.06,1.25292922368907,0.473252213727806,0.529846784146521,0.357431204822534,0.358133735074613,15.6183392197689,30.2775601673591,39.7754886008777,60.466877835662,94.8548134470921
2.065,1.26637191979853,0.524729199899315,0.565217587274262,0.403319875698439,0.380183366052081,15.7605638401406,30.6466060552804,40.2077680168277,61.1249994348589,96.5254552956669
2.07,1.27701892761849,0.588193976021182,0.604681659877757,0.462125874502965,0.485860286269197,15.9048805936732,31.0468245852917,40.6468674970371,61.8139612111876,97.9774560229087
2.075,1.28510392981339,0.667945772072775,0.648625549146891,0.532493231595883,0.682515287183676,16.0511836846597,31.4861940335563,41.0926484111669,62.535617415365,99.1750244768873
2.08,1.29087881782861,0.77062147124897,0.697461702309572,0.613649493264384,0.971664228624247,16.1994203597972,31.9757925234756,41.5449297077654,63.2920908938486,100.088945781788
2.085,1.2946086113595,0.906904311861332,0.751628291255633,0.705301376270117,1.34833713587234,16.3495909621557,32.5314132968465,42.0034828041573,64.0859334595988,100.698686343837
2.09,1.2965676642569,1.09487112038789,0.811588559295996,0.807567235133205,1.80124053483479,16.5017486808893,33.1762267230119,42.4680260919876,64.9202637441468,100.993950383183
2.095,1.29703721603858,1.36701586444112,0.87782958447445,0.920943921841004,2.31374934302366,16.6559993560289,33.9452334764272,42.9382190772873,65.798908710647,100.975453046304
2.1,1.29630432735615,1.78624775973007,0.950860341278931,1.04630600484955,2.86557055343964,16.8125016783283,34.892551850255,43.4136561903943,66.7265693753422,100.654772074747
2.105,1.29466224413925,2.48603579734778,1.03120893066881,1.18493777595115,3.43478445428349,16.9714681112742,36.1013559131812,43.8938603217271,67.7090302951175,100.053278439008
2.11,1.29241227000101,3.78238176565884,1.11941883790349,1.33860221093572,3.99991103034849,17.1331668628258,37.6816890528366,44.3782761648139,68.7534353894062,99.2002938470218
2.115,1.28986729307805,6.50757675501037,1.21604406986315,1.5096562580437,4.54168149225876,17.2979252545298,39.6203904326883,44.8662634785972,69.8686599227999,98.1307403074815
2.12,1.28735721861292,12.6753441825951,1.32164301982519,1.70122946472339,5.0442977333472,17.4661348819409,40.4300272999566,45.3570904171587,71.0658213059328,96.8826036398669
2.125,1.28523671488163,20.4896383578695,1.43677090975688,1.91749494621476,5.4960958441695,17.6382590405685,32.3393966819835,45.8499271167019,72.358992632762,95.4945195525945
2.13,1.28389590930231,14.3940230356025,1.56197067018292,2.16408166920467,5.8896519285935,17.8148430160453,21.7498421654715,46.3438397765682,73.7662179504038,94.003720791037
2.135,1.28377501015398,7.08910515209492,1.69776213794755,2.44871192240798,6.22145136212,17.996528019768,21.8584597686431,46.8377855223695,75.3109871475063,92.4444842538658
2.14,1.2853843376981,3.91238812292701,1.84462948527691,2.78221158288169,6.49127774565289,18.1840698110702,24.0319248490445,47.3306083934611,77.0244299355707,90.8471170774209
2.145,1.28933202735229,2.51491870345126,2.00300684207249,3.18016253459071,6.70147252763541,18.3783634099314,25.8563611646467,47.821036851496,78.9486695647657,89.2374416668834
2.15,1.29636288712352,1.82447642046052,2.17326213975424,3.66571085539518,6.85618591896468,18.5804758032694,27.2545032043733,48.3076832582124,81.1421126531125,87.6366908148623
2.155,1.30741384470281,1.45016382874934,2.35567929113744,4.27456263027351,6.96069995786608,18.7916892197068,28.3599992605817,48.7890458142566,83.6881015660031,86.0617043855821
2.16,1.32369462149175,1.23468237114039,2.5504389277338,5.06437297718635,7.02086687464615,19.0135584179338,29.2758697656185,49.263513480828,86.7096787402231,84.5253214853225
2.165,1.34680764823429,1.10708330337714,2.75759804301294,6.13360692366591,7.04267637659178,19.2479864703647,30.0688178720298,49.7293744152454,90.3960608347212,83.0368777348308
2.17,1.37893049929664,1.03223685481751,2.97706903497987,7.66267838774255,7.03194581203996,19.4973245039055,30.7822465722496,50.1848284322682,95.0529487410649,81.6027384483216
2.175,1.42310050227015,0.991541528220087,3.20859879871631,10.0135337117397,6.99411634228479,19.7645010013277,31.4457495958883,50.6280039469351,101.204750255973,80.2268197832592
2.18,1.4836709361166,0.974823612155925,3.45174868093636,14.0057601569632,6.93413403998336,20.0531832101085,32.0808761465066,51.0569797540207,109.817535477986,78.9110682241843
2.185,1.56706373141694,0.976713630367264,3.70587626233555,21.8356801705822,6.85639490429455,20.3679601529445,32.7046412425794,51.4698118477676,122.805700823893,77.6558829271981
2.19,1.68304949785888,0.995040307786967,3.97012006441812,41.0019797634913,6.76473519778447,20.7144942071547,33.3318038402277,51.864565280047,143.884260889759,76.460475482296
2.195,1.84699038751064,1.03030244485584,4.24338836767775,105.68823821789,6.66245189146641,21.0994595224372,33.9765137576625,52.2393507967563,170.043767375792,75.3231681527598
2.2,2.08387082470745,1.08591398469204,4.52435335809485,218.671619731055,6.55234149535567,21.5297013227509,34.6536812966577,52.5923656882034,28.1351271626193,74.2416354326417
2.205,2.43561008843394,1.16927742016313,4.81145177001357,68.6069601159121,6.43674869438871,22.0088919357875,35.3802762709676,52.9219379537046,-41.5021978394667,73.2130956095907
2.21,2.97380402147063,1.29408288952889,5.10289304979938,22.4092586959392,6.31761881307301,22.5264409837288,36.176622877601,53.2265725354234,-3.66248606919963,72.2344595869759
2.215,3.81730793439992,1.48473352585,5.39667581668909,10.2800489185629,6.1965501664459,23.0231554043967,37.0674670764778,53.5049980504566,18.89777742312,71.3024440055461
2.22,5.12738429451043,1.78464402288223,5.69061304462673,5.94488924051598,6.07484387273966,23.2951487040417,38.0817550411275,53.7562121773588,32.3568737432258,70.4136550640827
2.225,6.9254506957913,2.27136748706753,5.9823659431466,4.08832285210052,5.95354979151719,22.8128195227901,39.2475447349144,53.979523669719,41.2874291980334,69.5646486052716
2.23,8.43563546422281,3.08161301351496,6.26948600117315,3.221487574169,5.83350800285879,20.8901082676376,40.5712955912855,54.1745889086339,47.7509147244546,68.7519711531949
2.235,8.1383285304186,4.43894527419504,6.54946411226362,2.81543682093125,5.7153857429705,18.2171395087274,41.9735775013776,54.3414409938976,52.7526669266752,67.9721857457938
2.24,6.34159831678289,6.61993493621205,6.81978517063594,2.64906412796134,5.59971003022291,16.7062956544817,43.1348287643601,54.4805096236517,56.8324722383193,67.2218856413372
2.245,4.58520462213768,9.64508616772957,7.07798606675247,2.61865014106768,5.48689640898154,16.551060995158,43.3137916909068,54.5926304205732,60.3049550786978,66.4976983078452
2.25,3.3803604022048,12.6245388827093,7.3217146703332,2.67130904262495,5.37727434965699,16.9934035426211,41.7287975636152,54.6790429070823,63.3666346169237,65.7962815286439
2.255,2.61892968862943,14.0728307548101,7.54878720984248,2.77844750270287,5.27110990410159,17.5874065828567,38.8657013920224,54.7413769723087,66.1479748780084,65.1143129669519
2.26,2.13545059842582,13.7490220668902,7.75724146773087,2.92407279130629,5.16862624958702,18.1795682369529,36.2994043454767,54.7816283552828,68.7407142082123,64.4484741146563
2.265,1.81991786189966,12.6306212070376,7.94538341679872,3.09924725727256,5.07002277994661,18.7314127300332,34.8096964588368,54.8021243300872,71.2132404814602,63.7954291904185
2.27,1.60811156656476,11.5021131331459,8.11182530966681,3.29933063960681,4.97549343309339,19.2405704770564,34.221110894964,54.805481358066,73.6198450929565,63.1517992348288
2.275,1.46296534485109,10.6509845666409,8.25551376470296,3.52260205586195,4.88524499200307,19.7142308597261,34.1663415433163,54.7945569171206,76.0067278755757,62.5141313604889
2.28,1.3626385980272,10.1281812736399,8.37574701643575,3.76964017780548,4.79951617297186,20.1609921794954,34.384646577616,54.7723979919823,78.4162811129686,61.8788628378657
2.285,1.29390540400805,9.92798976710639,8.47218115668548,4.04319175353148,4.71859843345489,20.5886235444645,34.7178889796898,54.7421887958663,80.8905503343824,61.2422794187434
2.29,1.2485598796237,10.0573396626802,8.54482582437938,4.3484414440208,4.64285960783274,21.0036606251921,35.0502417707137,54.7072001982738,83.474485553266,60.6004670026678
2.295,1.22143078074861,10.5569527710052,8.59403035485713,4.69372192845565,4.57277173426757,21.4115293747201,35.2389463780364,54.6707430803925,86.2195093739152,59.9492554214548
2.3,1.20925669445578,11.4769970657829,8.62046183443016,5.09183553985941,4.50894479847146,21.8167851110236,35.0016264302493,54.6361274674754,89.1879903857653,59.2841527340061
2.305,1.21003252496627,12.6491319805211,8.62507680080253,5.56235935350698,4.45216863221982,22.2233442066125,33.7183656012969,54.6066288437397,92.4594405340922,58.6002679671608
2.31,1.22262255450749,12.7568569371605,8.60908847969666,6.13567838403243,4.40346592536361,22.6346794378734,30.6517512912201,54.5854625881203,96.1397474736136,57.8922196832372
2.315,1.24653008470415,9.40987540939348,8.57393146291244,6.86026137813348,4.3641603266591,23.0539791300356,27.7549335971707,54.5757670226464,100.375731730714,57.154027072537
2.32,1.28176328923046,5.05955898045458,8.52122563498306,7.81641071915446,4.3359650483387,23.4842779612231,28.6231994527305,54.5805951747707,105.379288184838,56.378979426766
2.325,1.32876373744272,2.91292593380645,8.45274097352493,9.14385165540076,4.32109944096915,23.9285682817213,31.2079811141847,54.6029150454224,111.469491649832,55.5594788127981
2.33,1.38837918052926,2.22893603019081,8.37036461402826,11.1013863941736,4.32244395142123,24.3899000220966,33.4994198326564,54.6456179596617,119.150090981595,54.6868495049733
2.335,1.46187127381658,2.09500510043612,8.27607131384993,14.2085367958118,4.34374814477498,24.8714763618927,35.2901669029008,54.7115344606261,129.26058776603,53.7511062350442
2.34,1.55095494053353,2.14537100747077,8.1718981995983,19.6244383042568,4.38991271162133,25.3767518443509,36.745616056403,54.8034571865857,143.287261313157,52.7406716150314
2.345,1.65787079039721,2.25518618716365,8.05992445890396,30.3306219637501,4.467375596505,25.9095397377196,38.0075705748099,54.9241702372534,164.011453301112,51.642031319296
2.35,1.78549655721853,2.38316279126691,7.94225645840295,55.6265989859239,4.58464612293588,26.4741362805634,39.1667193719892,55.0764846790233,196.468602463664,50.439314147917
2.355,1.93750894422715,2.5170829592344,7.82101864648051,131.462358542749,4.75305167658118,27.075471180738,40.2806157155583,55.263280050162,241.1822937417,49.1137837845845
2.36,2.11861480394149,2.6553862608368,7.69835054041641,329.829498657599,4.98779293226631,27.7192966637264,41.3881153808406,55.487551999563,158.287904463982,47.6432317479159
2.365,2.33488210102749,2.80075815977556,7.5764101097375,222.064444949869,5.30945170365562,28.412431980093,42.5179372218735,55.7524665244856,-92.360731634698,46.0012705752329
2.37,2.59421980620774,2.95790033967881,7.4573839579686,88.8089112478165,5.74616944870391,29.1630873640106,43.6936316815137,56.0614216678656,-72.9103293472086,44.1565506597099
2.375,2.90708759523467,3.13287808231219,7.3435048834615,45.7077355434018,6.33682816501964,29.981302151762,44.9366416165578,56.4181180060986,-35.9166198798988,42.0719798241311
2.38,3.28757221820012,3.33314882706983,7.23707768213951,28.7369581785024,7.13573862045746,30.8795477016747,46.2684152289397,56.8266398249969,-11.7873956196701,39.7041454477022
2.385,3.75507021986068,3.56797992703168,7.14051446565658,20.5193603439608,8.21959778416429,31.8735685040532,47.7121179714154,57.2915495782492,4.01887434757537,37.0033941789391
2.39,4.3370136721677,3.84921067969968,7.05638134674246,15.9143772154877,9.69783446836546,32.9835639320786,49.294292183071,57.8179990983524,14.9382303347607,33.9155559302291
2.395,5.07347092552424,4.19245525391019,6.98745915000379,13.0432417643598,11.7278807054805,34.235837330897,51.0467402435541,58.4118621551501,22.838680626252,30.3873929538562
2.4,6.02528952166702,4.6189834107447,6.93682193430712,11.0979511030222,14.5371363381495,35.6650044348614,53.0089157056999,59.07989443232,28.757474525243,26.3800649971481
2.405,7.28931359931663,5.15872926020316,6.90793870505634,9.68663334764273,18.452514697577,37.3165382103968,55.2311861841829,59.8299289608664,33.3029050212469,21.899196640471
2.41,9.02862234110701,5.85526974917347,6.90480597183659,8.60133217583834,23.9336473386814,39.2479444741939,57.7794932685177,60.6711177171141,36.851057082263,17.0577590876164
2.415,11.5367350693193,6.77439490399816,6.93212211288771,7.72392304629934,31.5896290926423,41.520491976958,60.7422054182695,61.6142337602645,39.6453496271278,12.1985455012262
2.42,15.3824616048271,8.01954046886399,6.9955193859161,6.98382453654829,42.1161140950622,44.1453124941819,64.2403585656048,62.6720533905719,41.8496249098515,8.10562687003111
2.425,21.7389988577624,9.76103909032543,7.1018767467825,6.33734652644348,56.0057949061131,46.8147920480032,68.4428971036554,63.859845005437,43.5779800728366,6.28085421192187
2.43,32.8988067739384,12.2948898921303,7.25974782900178,5.75689354605567,72.829642723577,47.6086539311302,73.5881617129035,65.1960015947965,44.9123432802682,9.03672333805183
2.435,49.8129491304265,16.1687616515146,7.4799558751847,5.22498299922571,90.2172453570237,38.1526455920609,80.0075545664599,66.7028686298459,45.9132744322779,18.7426438447583
2.44,52.3331473812451,22.4709013733412,7.77643515026545,4.73075403825417,103.786829585321,9.65890614568664,88.1163767365221,68.4078407215803,46.626853314736,35.7731671542041
2.445,29.909171505717,33.5252837730143,8.16744348531527,4.26782598263032,109.588992588409,-2.75289098782728,98.1740640243278,70.3448323281591,47.089216935259,56.8864572636089
2.45,16.0839267236235,54.4467284096485,8.67734579185779,3.83291592529588,107.198782241123,3.0963266339754,108.764479658836,72.5562752931679,47.3296310964146,76.9733372986044
2.455,11.5639594015261,93.8858958311474,9.33929705937437,3.42489684489548,99.4506796947633,9.95712427370935,109.254354559909,75.0958671543502,47.3726146786263,92.6158089774204
2.46,10.9236934132907,139.588638142927,10.1993800398551,3.04411870479776,89.6946085663794,14.7899104597794,65.5091270020905,78.0324007116349,47.2394293464186,103.225380325712
2.465,11.9092743173716,121.732272065671,11.3231651717311,2.69189192837376,80.1047126530445,17.8116459799025,-4.08672704852209,81.4551627134065,46.9491284585997,109.808455488501
2.47,13.6182063528398,73.0558716945675,12.8064371785145,2.3700763465558,71.6352508733798,19.3791470595939,-21.0172867463026,85.4816118679943,46.5192886946767,113.66763185241
2.475,15.5700060334067,44.2165248432715,14.7933539105918,2.08074438071912,64.5213366896771,19.7150189275876,-10.9166498548198,90.268321935102,45.9665058531686,115.850597808697
2.48,17.4061831156786,30.5551567817625,17.5084083083375,1.82590251876738,58.6829707430632,18.9903422614142,2.68181541913216,96.0263692622412,45.3067110297799,117.071048657972
2.485,18.8243371752713,24.6628440040901,21.3151892882939,1.6072640797243,53.9396016567799,17.4125561253409,15.3430853191524,103.041831774358,44.5553483111012,117.782458017607
2.49,19.6060208050791,23.389254857611,26.8296986553664,1.42607105004619,50.1022607032237,15.2618536253094,27.1692224995543,111.698351029758,43.727446183422,118.265706335846
2.495,19.6629609044525,26.0805155923966,35.1500122787947,1.28296473351367,47.005931291692,12.8639999419331,38.9392521272723,122.481971806889,42.837609489465,118.694774392183
2.5,19.0483237209491,34.0096243618962,48.3422759014562,1.17790498242176,44.5167846680729,10.5225497511332,51.2004554347107,135.879006514013,41.8999552916049,119.179703825377
2.505,17.9180202072264,51.1027753365908,70.4758867991289,1.11013656789706,42.5302376351549,8.45686309970301,62.8248343479627,151.789139729391,40.9280133294933,119.793346965879
2.51,16.4668906499418,83.8611354336061,109.489262639766,1.0781993914625,40.9664759303646,6.77934413274802,64.9917661597607,166.89422798476,39.9346092290011,120.58787419873
2.515,14.8743773993248,122.54517161329,176.792647354736,1.07997724142734,39.7659656729033,5.51152488218504,31.4080271835065,164.715418425446,38.9317458888014,121.605158336832
2.52,13.2765433263216,113.608666327607,258.84280422443,1.11277805921302,38.8857820182066,4.61776412245683,-27.7739806640153,99.3447561534992,37.9304954485832,122.883646508308
2.525,11.7614475537416,72.8092448924384,261.107956304901,1.17343748391118,38.296945525598,4.03695670825899,-49.4311213703663,-29.4919252353378,36.9409110105741,124.463352634096
2.53,10.3771378382055,44.2754852285851,178.359228908567,1.25843693660566,37.9827601328986,3.70378835501071,-45.2783727375191,-98.7219119187907,35.9719640270591,126.390037795588
2.535,9.14323040914203,28.6289022879536,108.39768785223,1.36402770938068,37.9381362729838,3.55962871865314,-36.2295846806047,-101.235563612977,35.031510199536,128.719362127429
2.54,8.061344967937,19.8553402592392,68.0144540119375,1.4863533511758,38.169963091887,3.55637665102343,-27.8904625719657,-85.1020333067902,34.1262840594589,131.521711177893
2.545,7.12288530214883,14.5921535110597,45.3596121444947,1.62156393535405,38.6987460914684,3.65652915507784,-21.0275568560176,-68.1812415417203,33.261920260043,134.888497641205
2.55,6.31424392851028,11.223345297094,31.9944245176666,1.76591735967625,39.5619819793532,3.83167453363311,-15.451913841517,-53.9998844145594,32.4429980745618,138.941050236473
2.555,5.62002526848072,8.94782263826138,23.6256873853607,1.91586447737344,40.8201921134066,4.06060381941892,-10.8693309798274,-42.6136480181322,31.6731046680014,143.843842265011
2.56,5.02490618489103,7.34340602760777,18.0987393236451,2.06811642504477,42.5673849452304,4.32757408275299,-7.03534772466297,-33.472736105587,30.954912325716,149.825051816623
2.565,4.51461988480465,6.17376242827901,14.2814915151137,2.21969387947812,44.9494351490543,4.62089879748341,-3.76704674762105,-26.0442351073296,30.2902648853982,157.209876823813
2.57,4.07640230768506,5.29950574180017,11.5455369185866,2.36795906970492,48.1975911172076,4.9318745193149,-0.929817875209295,-19.9131551999462,29.680269009417,166.47700396459
2.575,3.69912339172124,4.63491458090492,9.52356459162413,2.51063216591377,52.6930462304216,5.25399118931553,1.57657019421034,-14.7724906293561,29.1253865353642,178.359426787726
2.58,3.37324367587704,4.12571237507742,7.99087345159571,2.64579417238773,59.1008995455593,5.58236062941519,3.82863257422072,-10.3967206604045,28.6255248484858,194.035987244559
2.585,3.09068247222987,3.73717712696504,6.80450387013794,2.77187870127728,68.676165021293,5.91330479626024,5.8868357698167,-6.61874929751952,28.1801229461491,215.524095511962
2.59,2.84464905036688,3.44767086115517,5.8704225885799,2.88765504560669,84.0581764523953,6.24405795149651,7.80117478633474,-3.31288953015765,27.7882315504481,246.565219779721
2.595,2.62946636979399,3.24528903401848,5.12504822958825,2.99220485590717,111.732176058543,6.57254912955508,9.61547600033658,-0.382850614007283,27.4485862315545,294.872453445939
2.6,2.44040332642643,3.12662669976786,4.52445525743545,3.08489450568733,171.933648455704,6.89724116692855,11.3710917026844,2.24669786404962,27.1596730114758,378.63448172228
2.605,2.27352323723081,3.09746671596395,4.03787488704773,3.16534495067505,359.239713519948,7.21700986947055,13.1105840740815,4.6361306284585,26.9197863200726,543.335948916811
2.61,2.12555142195373,3.17599600202772,3.643712049423,3.23340058097123,1354.53804430281,7.53105203894329,14.8820373477375,6.83526338451228,26.7270794772469,410.362975860639
2.615,1.99376199402696,3.40049194363994,3.32711941795112,3.2890982606253,339.284748234022,7.83881459460606,16.7447621756093,8.88672629353745,26.5796080881166,-772.998788874126
2.62,1.87588253402412,3.84644388251662,3.07862146217072,3.33263746399773,33.4039446007731,8.13993939009168,18.7771273822819,10.828751232166,26.4753668757679,-373.674189383361
2.625,1.7700146691437,4.66594465610683,2.89356410500245,3.3643521638622,-2.50250169171665,8.43421990955851,21.0856428302553,12.6977420514263,26.412320553659,-217.148841921345
2.63,1.67456839117463,6.18414009414926,2.77239717202171,3.38468490812694,-8.22339810301155,8.72156709298553,23.8032009881479,14.5310083743185,26.3884293710081,-140.65267830127
2.635,1.58820800672737,9.14626314975671,2.72208578566259,3.39416334176496,-8.12627027579539,9.00198226682958,26.9972289332988,16.3701549880941,26.4016699620113,-95.9831122327472
2.64,1.50980780068023,15.2680905022845,2.75947143923887,3.39337928661884,-6.70574112726296,9.27553566046496,30.0187956398838,18.2658893538195,26.4500521039758,-66.8528695237813
2.645,1.43841573167423,26.7715216118594,2.91858836444842,3.38297038097806,-5.06738654737856,9.54234934673567,28.2873572840444,20.2855602724096,26.5316319488025,-46.4073320272684
2.65,1.37322372444736,34.3163469494324,3.26698863104622,3.36360419906191,-3.5136218197136,9.80258370514995,12.6569336185761,22.5257562399813,26.6445222431788,-31.2890292270575
2.655,1.31354335530593,24.0227517096668,3.94485752335953,3.3359647132709,-2.11923255965875,10.0564266998385,-0.052853516393818,25.1336761311346,26.7869000001228,-19.6668826966557
2.66,1.25878593366727,13.7337366425569,5.26853162344079,3.30074092485263,-0.889133936889004,10.3040854114436,-0.272070236258309,28.3391076155706,26.9570120315108,-10.4595820711316
2.665,1.20844616098321,8.3904108132445,8.03749198963661,3.25861746735554,0.192558120668398,10.5457793757456,2.56441428551273,32.4592190620444,27.1531787001953,-2.98831835923392
2.67,1.16208869892188,5.65487220059399,14.5046189949618,3.21026697825801,1.14623765204384,10.7817353708628,5.28968224318968,37.4523637612747,27.3737962026682,3.19418276455462
2.675,1.11933710382263,4.12872462099873,29.9780980047498,3.156344034343,1.9914131515446,11.0121833653271,7.51057437706767,38.4830549303629,27.6173376497243,8.39444213612013
2.68,1.07986468730806,3.2016084203559,43.7759258170329,3.09748045313412,2.74513907837562,11.2373533955266,9.30227798703494,16.0758018392604,27.8823531735436,12.8294600218007
2.685,1.04338694684852,2.59752002827902,26.8488521924167,3.03428177391756,3.42180672391657,11.457473186041,10.775338376793,-1.30645312340508,28.1674692550612,16.6571175363934
2.69,1.00965527815126,2.18129357147561,13.7473323970522,2.96732474588068,4.03338955221257,11.6727663626083,12.0148508607253,0.702915764373523,28.471387435235,19.9949912073273
2.695,0.978451736277306,1.88143452376136,8.05830322463757,2.89715566642488,4.58980532822691,11.8834511366537,13.0805072857265,4.94913650054459,28.7928825475623,22.932420338235
2.7,0.949584656768768,1.65752380332348,5.3681622908435,2.82428942879596,5.09927244234112,12.0897393638628,14.0138235268,8.37278119462155,29.1308005865578,25.5384885235372
2.705,0.92288498381553,1.48538895487555,3.91796066540357,2.74920915413126,5.56862111812838,12.2918358983057,14.8440875991671,10.9909122576007,29.4840563075214,27.8674458245058
2.71,0.898203181268844,1.34987007690955,3.04910337896759,2.67236629835773,6.00355211297168,12.4899381789847,15.5923940067762,13.0479412103662,29.8516306363884,29.9624797798957
2.715,0.875406625483254,1.24106671271906,2.48495170073524,2.59418113877921,6.40884698477854,12.6842359980913,16.274271702527,14.7226250573128,30.2325679544284,31.8583931183158
2.72,0.854377397642745,1.15228399770584,2.0953133463652,2.51504355846753,6.78853731075777,12.874911410287,16.9013957783605,16.1301094511339,30.6259733106904,33.5835406722122
2.725,0.835010408293316,1.07885558195718,1.81288523441194,2.4353140586284,7.14604042199747,13.0621387504169,17.4827175621385,17.3446368741425,31.0310096050888,35.1612538942926
2.73,0.81721179897719,1.01744140110325,1.60013203012583,2.35532493992487,7.48426831726035,13.2460847336037,18.0252244747821,18.4153798887881,31.4468947766221,36.6109043345195
2.735,0.800897575717233,0.965593757372227,1.434785346935,2.27538160332742,7.80571526922056,13.4269086169423,18.534460979356,19.3759487891345,31.8728990241692,37.9487084336191
2.74,0.785992437091632,0.921480767774008,1.3029420039834,2.19576392948222,8.11252854932334,13.6047624062662,19.0148926552352,20.250025595972,32.3083420814284,39.1883441329091
2.745,0.772428766133933,0.883705204409849,1.1955419440909,2.11672770292337,8.40656577225553,13.7797910948889,19.4701653377135,21.0547658402143,32.7525905626612,40.3414286759603
2.75,0.76014576058606,0.85118288061685,1.10646250628485,2.03850605378926,8.68944161040977,13.9521329239769,19.9032927669928,21.8029093190624,33.2050553918367,41.417892714377
2.755,0.749088680353107,0.823059195492424,1.03143478836336,1.96131089513558,8.96256603428377,14.121919656437,20.3167946665001,22.5041277201312,33.6651893244086,42.4262760388094
2.76,0.739208194547777,0.798650715610161,0.967400674509833,1.88533433856072,9.22717576969965,14.2892768579822,20.7127998730815,23.1659089022382,34.132484568186,43.3739634321795
2.765,0.730459813416544,0.777403539343933,0.912117003362723,1.81075007476615,9.48436030095068,14.4543241804728,21.0931244411957,23.794152075572,34.606470507489,44.2673743188467
2.77,0.72280339283096,0.758863131327469,0.863903900216264,1.73771470895354,9.73508346801628,14.6171756437765,21.4593315637529,24.3935778344234,35.0867115329343,45.112116429947
2.775,0.71620270099985,0.74265213656751,0.821480154258369,1.6663690436902,9.98020148765552,14.7779399133104,21.8127781013078,24.9680166999457,35.5728049776938,45.9131112025466
