x[m],y[m],|B|
0.00101010101010101,0.005,2.37516782459397e-06
0.00101010101010101,0.005,2.52182498202338e-06
0.00101010101010101,0.005,2.68104409895679e-06
0.00101010101010101,0.005,2.85410408744404e-06
0.00101010101010101,0.005,3.04242201988611e-06
0.00101010101010101,0.005,3.24756623576808e-06
0.00101010101010101,0.005,3.47126965155291e-06
0.00101010101010101,0.005,3.71544278083046e-06
0.00101010101010101,0.005,3.98218573333388e-06
0.00101010101010101,0.005,4.27379813723406e-06
0.00101010101010101,0.005,4.59278549303612e-06
0.00101010101010101,0.005,4.94185988712221e-06
0.00101010101010101,0.005,5.32393222984659e-06
0.00101010101010101,0.005,5.74209219294261e-06
0.00101010101010101,0.005,6.19957075730889e-06
0.00101010101010101,0.005,6.69967870326388e-06
0.00101010101010101,0.005,7.24571245864436e-06
0.00101010101010101,0.005,7.8408164894189e-06
0.00101010101010101,0.005,8.487788990014e-06
0.00101010101010101,0.005,9.18881529615226e-06
0.00101010101010101,0.005,9.94511179007004e-06
0.00101010101010101,0.005,1.07564631714239e-05
0.00101010101010101,0.005,1.16206396440067e-05
0.00101010101010101,0.005,1.25326906719655e-05
0.00101010101010101,0.005,1.34841325995089e-05
0.00101010101010101,0.005,1.4462083838127e-05
0.00101010101010101,0.005,1.54484588271991e-05
0.00101010101010101,0.005,1.64194131940269e-05
0.00101010101010101,0.005,1.73453319678513e-05
0.00101010101010101,0.005,1.81917485435053e-05
0.00101010101010101,0.005,1.8921628066553e-05
0.00101010101010101,0.005,1.94993735533467e-05
0.00101010101010101,0.005,1.98966383100699e-05
0.00101010101010101,0.005,2.00995148484947e-05
0.00101010101010101,0.005,2.011597549917e-05
0.00101010101010101,0.005,1.99817385922725e-05
0.00101010101010101,0.005,1.9762265379685e-05
0.00101010101010101,0.005,1.95485901044463e-05
0.00101010101010101,0.005,1.94454731045935e-05
0.00101010101010101,0.005,1.95525481020796e-05
0.00101010101010101,0.005,1.99429810155871e-05
0.00101010101010101,0.005,2.06476656755539e-05
0.00101010101010101,0.005,2.16518579974759e-05
0.00101010101010101,0.005,2.2904382433326e-05
0.00101010101010101,0.005,2.43330265439928e-05
0.00101010101010101,0.005,2.58590860616629e-05
0.00101010101010101,0.005,2.74076699991141e-05
0.00101010101010101,0.005,2.89136994614503e-05
0.00101010101010101,0.005,3.03246862073813e-05
0.00101010101010101,0.005,3.16011756175971e-05
0.00101010101010101,0.005,3.27153368871826e-05
0.00101010101010101,0.005,3.36480844401994e-05
0.00101010101010101,0.005,3.43853033369214e-05
0.00101010101010101,0.005,3.49140195795119e-05
0.00101010101010101,0.005,3.52195031884451e-05
0.00101010101010101,0.005,3.52841991138536e-05
0.00101010101010101,0.005,3.50890157050475e-05
0.00101010101010101,0.005,3.46169029158322e-05
0.00101010101010101,0.005,3.38579405872207e-05
0.00101010101010101,0.005,3.28145396516453e-05
0.00101010101010101,0.005,3.15051046491746e-05
0.00101010101010101,0.005,2.99648225799709e-05
0.00101010101010101,0.005,2.82431081287485e-05
0.00101010101010101,0.005,2.6398321316384e-05
0.00101010101010101,0.005,2.44911947426776e-05
0.00101010101010101,0.005,2.25786169308541e-05
0.00101010101010101,0.005,2.0709016651813e-05
0.00101010101010101,0.005,1.89198785529542e-05
0.00101010101010101,0.005,1.72372541163015e-05
0.00101010101010101,0.005,1.56767328310453e-05
0.00101010101010101,0.005,1.42452329087377e-05
0.00101010101010101,0.005,1.29430650421767e-05
0.00101010101010101,0.005,1.17658986397785e-05
0.00101010101010101,0.005,1.07064327498265e-05
0.00101010101010101,0.005,9.75570371381188e-06
0.00101010101010101,0.005,8.90404155608544e-06
0.00101010101010101,0.005,8.14172655394989e-06
0.00101010101010101,0.005,7.45940991249123e-06
0.00101010101010101,0.005,6.84835984132681e-06
0.00101010101010101,0.005,6.30058489612393e-06
0.00101010101010101,0.005,5.80887518449598e-06
0.00101010101010101,0.005,5.36679150095915e-06
0.00101010101010101,0.005,4.96862369000359e-06
0.00101010101010101,0.005,4.60933274612612e-06
0.00101010101010101,0.005,4.28448615619971e-06
0.00101010101010101,0.005,3.99019244233309e-06
0.00101010101010101,0.005,3.72303842950771e-06
0.00101010101010101,0.005,3.48003114262173e-06
0.00101010101010101,0.005,3.25854519357788e-06
0.00101010101010101,0.005,3.05627587088975e-06
0.00101010101010101,0.005,2.871197761571e-06
0.00101010101010101,0.005,2.70152852604157e-06
0.00101010101010101,0.005,2.54569734836049e-06
0.00101010101010101,0.005,2.40231755382537e-06
0.00101010101010101,0.005,2.27016289585476e-06
0.00101010101010101,0.005,2.14814704598714e-06
0.00101010101010101,0.005,2.03530586336183e-06
0.00101010101010101,0.005,1.93078206619218e-06
0.00141414141414141,0.005,2.03174584489705e-06
0.00141414141414141,0.005,2.14767154105195e-06
0.00141414141414141,0.005,2.27284363237201e-06
0.00141414141414141,0.005,2.40814440601918e-06
0.00141414141414141,0.005,2.55454631950487e-06
0.00141414141414141,0.005,2.71312035727568e-06
0.00141414141414141,0.005,2.88504466115043e-06
0.00141414141414141,0.005,3.07161322804677e-06
0.00141414141414141,0.005,3.27424436783551e-06
0.00141414141414141,0.005,3.49448847879608e-06
0.00141414141414141,0.005,3.73403451755885e-06
0.00141414141414141,0.005,3.99471430139258e-06
0.00141414141414141,0.005,4.27850346671752e-06
0.00141414141414141,0.005,4.5875174984754e-06
0.00141414141414141,0.005,4.92400071600218e-06
0.00141414141414141,0.005,5.29030542387126e-06
0.00141414141414141,0.005,5.68885757959197e-06
0.00141414141414141,0.005,6.12210426359343e-06
0.00141414141414141,0.005,6.5924369387812e-06
0.00141414141414141,0.005,7.10208296014899e-06
0.00141414141414141,0.005,7.65295609844287e-06
0.00141414141414141,0.005,8.2464551474234e-06
0.00141414141414141,0.005,8.88319837461312e-06
0.00141414141414141,0.005,9.56268140437428e-06
0.00141414141414141,0.005,1.02828484538883e-05
0.00141414141414141,0.005,1.10395739646031e-05
0.00141414141414141,0.005,1.18260671061766e-05
0.00141414141414141,0.005,1.26322402124406e-05
0.00141414141414141,0.005,1.34441294270935e-05
0.00141414141414141,0.005,1.42435255582746e-05
0.00141414141414141,0.005,1.50080626462066e-05
0.00141414141414141,0.005,1.57121035556208e-05
0.00141414141414141,0.005,1.63288142557116e-05
0.00141414141414141,0.005,1.68337610965031e-05
0.00141414141414141,0.005,1.72101124517388e-05
0.00141414141414141,0.005,1.74550161555963e-05
0.00141414141414141,0.005,1.75859813040646e-05
0.00141414141414141,0.005,1.76452797408766e-05
0.00141414141414141,0.005,1.76998260493841e-05
0.00141414141414141,0.005,1.78342210584091e-05
0.00141414141414141,0.005,1.81363635088475e-05
0.00141414141414141,0.005,1.86785706093939e-05
0.00141414141414141,0.005,1.95009286374015e-05
0.00141414141414141,0.005,2.0603882353396e-05
0.00141414141414141,0.005,2.19521077050179e-05
0.00141414141414141,0.005,2.3485598475655e-05
0.00141414141414141,0.005,2.51320328517363e-05
0.00141414141414141,0.005,2.68168644422021e-05
0.00141414141414141,0.005,2.84704940809344e-05
0.00141414141414141,0.005,3.00331143737663e-05
0.00141414141414141,0.005,3.14576736059626e-05
0.00141414141414141,0.005,3.27109294920023e-05
0.00141414141414141,0.005,3.37724057978849e-05
0.00141414141414141,0.005,3.46313418986548e-05
0.00141414141414141,0.005,3.52822410550493e-05
0.00141414141414141,0.005,3.57200965958009e-05
0.00141414141414141,0.005,3.59365899825995e-05
0.00141414141414141,0.005,3.59184169863358e-05
0.00141414141414141,0.005,3.56484208225151e-05
0.00141414141414141,0.005,3.51094790742828e-05
0.00141414141414141,0.005,3.42902556263265e-05
0.00141414141414141,0.005,3.3191223253372e-05
0.00141414141414141,0.005,3.18290777082092e-05
0.00141414141414141,0.005,3.0238021483435e-05
0.00141414141414141,0.005,2.84673617628177e-05
0.00141414141414141,0.005,2.65760748451683e-05
0.00141414141414141,0.005,2.46259000929995e-05
0.00141414141414141,0.005,2.26747602182731e-05
0.00141414141414141,0.005,2.0771866873326e-05
0.00141414141414141,0.005,1.89550917087631e-05
0.00141414141414141,0.005,1.7250459353143e-05
0.00141414141414141,0.005,1.56731875658088e-05
0.00141414141414141,0.005,1.42295876907157e-05
0.00141414141414141,0.005,1.29192420101893e-05
0.00141414141414141,0.005,1.17370652268573e-05
0.00141414141414141,0.005,1.06750433475776e-05
0.00141414141414141,0.005,9.72358211468975e-06
0.00141414141414141,0.005,8.87248183752029e-06
0.00141414141414141,0.005,8.11159644777332e-06
0.00141414141414141,0.005,7.431246713586e-06
0.00141414141414141,0.005,6.82245369209081e-06
0.00141414141414141,0.005,6.27704765016626e-06
0.00141414141414141,0.005,5.78769516566314e-06
0.00141414141414141,0.005,5.3478756247943e-06
0.00141414141414141,0.005,4.95182890313016e-06
0.00141414141414141,0.005,4.59448881414756e-06
0.00141414141414141,0.005,4.27141167661267e-06
0.00141414141414141,0.005,3.97870569950806e-06
0.00141414141414141,0.005,3.71296442035034e-06
0.00141414141414141,0.005,3.47120582661698e-06
0.00141414141414141,0.005,3.25081777985123e-06
0.00141414141414141,0.005,3.04950975450082e-06
0.00141414141414141,0.005,2.86527056078385e-06
0.00141414141414141,0.005,2.69633154743398e-06
0.00141414141414141,0.005,2.54113471163511e-06
0.00141414141414141,0.005,2.398305137291e-06
0.00141414141414141,0.005,2.2666272115341e-06
0.00141414141414141,0.005,2.14502411575663e-06
0.00141414141414141,0.005,2.03254014085305e-06
0.00141414141414141,0.005,1.92832543055761e-06
0.00181818181818182,0.005,1.94285490948056e-06
0.00181818181818182,0.005,2.04932800285394e-06
0.00181818181818182,0.005,2.1638791743035e-06
0.00181818181818182,0.005,2.28723017714786e-06
0.00181818181818182,0.005,2.4201696064178e-06
0.00181818181818182,0.005,2.56355794290616e-06
0.00181818181818182,0.005,2.71833250070361e-06
0.00181818181818182,0.005,2.8855120816464e-06
0.00181818181818182,0.005,3.06620106916819e-06
0.00181818181818182,0.005,3.26159260342517e-06
0.00181818181818182,0.005,3.47297036450816e-06
0.00181818181818182,0.005,3.70170834524192e-06
0.00181818181818182,0.005,3.94926781230077e-06
0.00181818181818182,0.005,4.21719042514664e-06
0.00181818181818182,0.005,4.50708619527172e-06
0.00181818181818182,0.005,4.8206146090055e-06
0.00181818181818182,0.005,5.15945678763789e-06
0.00181818181818182,0.005,5.52527599696158e-06
0.00181818181818182,0.005,5.91966312075862e-06
0.00181818181818182,0.005,6.3440628601367e-06
0.00181818181818182,0.005,6.79967541561212e-06
0.00181818181818182,0.005,7.28732731368902e-06
0.00181818181818182,0.005,7.80730405146666e-06
0.00181818181818182,0.005,8.35913681945266e-06
0.00181818181818182,0.005,8.94133668485131e-06
0.00181818181818182,0.005,9.55107404357993e-06
0.00181818181818182,0.005,1.01838118086985e-05
0.00181818181818182,0.005,1.08329219722363e-05
0.00181818181818182,0.005,1.14893520145105e-05
0.00181818181818182,0.005,1.21414641917042e-05
0.00181818181818182,0.005,1.27752452845239e-05
0.00181818181818182,0.005,1.33751613313702e-05
0.00181818181818182,0.005,1.39259715584883e-05
0.00181818181818182,0.005,1.44157485106732e-05
0.00181818181818182,0.005,1.48400885781763e-05
0.00181818181818182,0.005,1.52069745619068e-05
0.00181818181818182,0.005,1.55410131214094e-05
0.00181818181818182,0.005,1.58850701090787e-05
0.00181818181818182,0.005,1.6297193690046e-05
0.00181818181818182,0.005,1.68418094994592e-05
0.00181818181818182,0.005,1.75766951442872e-05
0.00181818181818182,0.005,1.85400217915585e-05
0.00181818181818182,0.005,1.97423876071148e-05
0.00181818181818182,0.005,2.11660899885284e-05
0.00181818181818182,0.005,2.27700506311983e-05
0.00181818181818182,0.005,2.44970714748409e-05
0.00181818181818182,0.005,2.62810377202774e-05
0.00181818181818182,0.005,2.80533930011931e-05
0.00181818181818182,0.005,2.97490650474526e-05
0.00181818181818182,0.005,3.13118425817891e-05
0.00181818181818182,0.005,3.26986262596446e-05
0.00181818181818182,0.005,3.38816320390016e-05
0.00181818181818182,0.005,3.48478165275945e-05
0.00181818181818182,0.005,3.5595462173506e-05
0.00181818181818182,0.005,3.61287037936293e-05
0.00181818181818182,0.005,3.6451442107062e-05
0.00181818181818182,0.005,3.65623371693415e-05
0.00181818181818182,0.005,3.64523469949424e-05
0.00181818181818182,0.005,3.61056500080176e-05
0.00181818181818182,0.005,3.55039019137209e-05
0.00181818181818182,0.005,3.46328075171617e-05
0.00181818181818182,0.005,3.34891849133769e-05
0.00181818181818182,0.005,3.20863723788143e-05
0.00181818181818182,0.005,3.04562180506407e-05
0.00181818181818182,0.005,2.86469656843428e-05
0.00181818181818182,0.005,2.67177019587937e-05
0.00181818181818182,0.005,2.47310624730697e-05
0.00181818181818182,0.005,2.27461767852226e-05
0.00181818181818182,0.005,2.08133672757413e-05
0.00181818181818182,0.005,1.89712655845837e-05
0.00181818181818182,0.005,1.72462128065087e-05
0.00181818181818182,0.005,1.5653330595847e-05
0.00181818181818182,0.005,1.4198521903851e-05
0.00181818181818182,0.005,1.28807697796188e-05
0.00181818181818182,0.005,1.16943094417728e-05
0.00181818181818182,0.005,1.06304514003522e-05
0.00181818181818182,0.005,9.67898451064144e-06
0.00181818181818182,0.005,8.82917955778834e-06
0.00181818181818182,0.005,8.07045774583019e-06
0.00181818181818182,0.005,7.39280073021158e-06
0.00181818181818182,0.005,6.78697383506832e-06
0.00181818181818182,0.005,6.24462171507949e-06
0.00181818181818182,0.005,5.75828177775473e-06
0.00181818181818182,0.005,5.32134806373505e-06
0.00181818181818182,0.005,4.92800806815251e-06
0.00181818181818182,0.005,4.57316728338757e-06
0.00181818181818182,0.005,4.25237072632263e-06
0.00181818181818182,0.005,3.96172692169539e-06
0.00181818181818182,0.005,3.69783730206829e-06
0.00181818181818182,0.005,3.45773238200658e-06
0.00181818181818182,0.005,3.23881508266954e-06
0.00181818181818182,0.005,3.03881101402168e-06
0.00181818181818182,0.005,2.85572521848995e-06
0.00181818181818182,0.005,2.6878047422479e-06
0.00181818181818182,0.005,2.53350636218944e-06
0.00181818181818182,0.005,2.39146881523848e-06
0.00181818181818182,0.005,2.26048892491279e-06
0.00181818181818182,0.005,2.13950108146925e-06
0.00181818181818182,0.005,2.02755959672469e-06
0.00181818181818182,0.005,1.92382351729814e-06
0.00222222222222222,0.005,1.84931175564082e-06
0.00222222222222222,0.005,1.94597755216605e-06
0.00222222222222222,0.005,2.04953235387401e-06
0.00222222222222222,0.005,2.16053902217667e-06
0.00222222222222222,0.005,2.27960517912444e-06
0.00222222222222222,0.005,2.4073853816377e-06
0.00222222222222222,0.005,2.54458296545153e-06
0.00222222222222222,0.005,2.69195141212059e-06
0.00222222222222222,0.005,2.8502950622896e-06
0.00222222222222222,0.005,3.02046896650048e-06
0.00222222222222222,0.005,3.20337763257824e-06
0.00222222222222222,0.005,3.39997239817598e-06
0.00222222222222222,0.005,3.6112471308063e-06
0.00222222222222222,0.005,3.83823193790215e-06
0.00222222222222222,0.005,4.08198455700794e-06
0.00222222222222222,0.005,4.34357908836356e-06
0.00222222222222222,0.005,4.62409171892085e-06
0.00222222222222222,0.005,4.92458304566936e-06
0.00222222222222222,0.005,5.24607649531783e-06
0.00222222222222222,0.005,5.58953209002005e-06
0.00222222222222222,0.005,5.95581433291701e-06
0.00222222222222222,0.005,6.34565218264512e-06
0.00222222222222222,0.005,6.75958789874865e-06
0.00222222222222222,0.005,7.19791008501779e-06
0.00222222222222222,0.005,7.66056504540422e-06
0.00222222222222222,0.005,8.14704085163124e-06
0.00222222222222222,0.005,8.65622271519067e-06
0.00222222222222222,0.005,9.18623017404426e-06
0.00222222222222222,0.005,9.73427099493886e-06
0.00222222222222222,0.005,1.02965871418564e-05
0.00222222222222222,0.005,1.08686223344944e-05
0.00222222222222222,0.005,1.14455927401932e-05
0.00222222222222222,0.005,1.20236548967634e-05
0.00222222222222222,0.005,1.26017790606788e-05
0.00222222222222222,0.005,1.31841923965316e-05
0.00222222222222222,0.005,1.37828503218259e-05
0.00222222222222222,0.005,1.4418955369896e-05
0.00222222222222222,0.005,1.51223708969521e-05
0.00222222222222222,0.005,1.59282154182151e-05
0.00222222222222222,0.005,1.68710188061533e-05
0.00222222222222222,0.005,1.79780202145841e-05
0.00222222222222222,0.005,1.92635926020037e-05
0.00222222222222222,0.005,2.07260269334097e-05
0.00222222222222222,0.005,2.23466838748467e-05
0.00222222222222222,0.005,2.409085650424e-05
0.00222222222222222,0.005,2.59098897055571e-05
0.00222222222222222,0.005,2.77446298889514e-05
0.00222222222222222,0.005,2.95304682039961e-05
0.00222222222222222,0.005,3.12038555767601e-05
0.00222222222222222,0.005,3.2709422910405e-05
0.00222222222222222,0.005,3.40061736604632e-05
0.00222222222222222,0.005,3.50710508546641e-05
0.00222222222222222,0.005,3.58987101571677e-05
0.00222222222222222,0.005,3.64974021357096e-05
0.00222222222222222,0.005,3.68820535771071e-05
0.00222222222222222,0.005,3.70664785621118e-05
0.00222222222222222,0.005,3.70568841396289e-05
0.00222222222222222,0.005,3.68484659898862e-05
0.00222222222222222,0.005,3.64260809563781e-05
0.00222222222222222,0.005,3.57689323848543e-05
0.00222222222222222,0.005,3.48581050560518e-05
0.00222222222222222,0.005,3.36848845260191e-05
0.00222222222222222,0.005,3.22574101463745e-05
0.00222222222222222,0.005,3.06036119589309e-05
0.00222222222222222,0.005,2.87695548798051e-05
0.00222222222222222,0.005,2.68138296653003e-05
0.00222222222222222,0.005,2.4799821213541e-05
0.00222222222222222,0.005,2.27880536286924e-05
0.00222222222222222,0.005,2.08303338736837e-05
0.00222222222222222,0.005,1.89664846766943e-05
0.00222222222222222,0.005,1.72235649120566e-05
0.00222222222222222,0.005,1.56169281809312e-05
0.00222222222222222,0.005,1.41523132939586e-05
0.00222222222222222,0.005,1.28282730659469e-05
0.00222222222222222,0.005,1.16384731941518e-05
0.00222222222222222,0.005,1.0573616395226e-05
0.00222222222222222,0.005,9.62291409973615e-06
0.00222222222222222,0.005,8.7751291817586e-06
0.00222222222222222,0.005,8.01926099929529e-06
0.00222222222222222,0.005,7.34495685109852e-06
0.00222222222222222,0.005,6.74272781177626e-06
0.00222222222222222,0.005,6.20403283784844e-06
0.00222222222222222,0.005,5.72127949038036e-06
0.00222222222222222,0.005,5.28777573476878e-06
0.00222222222222222,0.005,4.89765617394856e-06
0.00222222222222222,0.005,4.54579780119881e-06
0.00222222222222222,0.005,4.22773451406761e-06
0.00222222222222222,0.005,3.93957567424484e-06
0.00222222222222222,0.005,3.67793142293091e-06
0.00222222222222222,0.005,3.43984585177828e-06
0.00222222222222222,0.005,3.22273817083974e-06
0.00222222222222222,0.005,3.02435148071861e-06
0.00222222222222222,0.005,2.8427084897551e-06
0.00222222222222222,0.005,2.67607341375833e-06
0.00222222222222222,0.005,2.52291928719535e-06
0.00222222222222222,0.005,2.38189995755347e-06
0.00222222222222222,0.005,2.25182610209854e-06
0.00222222222222222,0.005,2.13164468257142e-06
0.00222222222222222,0.005,2.02042132947638e-06
0.00222222222222222,0.005,1.91732521876654e-06
0.00262626262626263,0.005,1.75210601268961e-06
0.00262626262626263,0.005,1.83876051573582e-06
0.00262626262626263,0.005,1.93112055796648e-06
0.00262626262626263,0.005,2.02959701308116e-06
0.00262626262626263,0.005,2.13462588128568e-06
0.00262626262626263,0.005,2.24666834980408e-06
0.00262626262626263,0.005,2.36621051968847e-06
0.00262626262626263,0.005,2.49376277374513e-06
0.00262626262626263,0.005,2.62985879376484e-06
0.00262626262626263,0.005,2.77505429188875e-06
0.00262626262626263,0.005,2.92992561063444e-06
0.00262626262626263,0.005,3.09506848113174e-06
0.00262626262626263,0.005,3.2710974239296e-06
0.00262626262626263,0.005,3.45864654660679e-06
0.00262626262626263,0.005,3.65837285019396e-06
0.00262626262626263,0.005,3.87096360602228e-06
0.00262626262626263,0.005,4.09714988944904e-06
0.00262626262626263,0.005,4.33772890071983e-06
0.00262626262626263,0.005,4.59359814140424e-06
0.00262626262626263,0.005,4.86580461607742e-06
0.00262626262626263,0.005,5.15561161338172e-06
0.00262626262626263,0.005,5.46458373450941e-06
0.00262626262626263,0.005,5.79468698838223e-06
0.00262626262626263,0.005,6.14839430750746e-06
0.00262626262626263,0.005,6.52877756891717e-06
0.00262626262626263,0.005,6.93955617625188e-06
0.00262626262626263,0.005,7.3850627780629e-06
0.00262626262626263,0.005,7.87008512552575e-06
0.00262626262626263,0.005,8.39955827601804e-06
0.00262626262626263,0.005,8.97812130173383e-06
0.00262626262626263,0.005,9.60961752183258e-06
0.00262626262626263,0.005,1.02966911021248e-05
0.00262626262626263,0.005,1.10406802558836e-05
0.00262626262626263,0.005,1.18419830384663e-05
0.00262626262626263,0.005,1.27009468375915e-05
0.00262626262626263,0.005,1.36191268330337e-05
0.00262626262626263,0.005,1.46005537982463e-05
0.00262626262626263,0.005,1.5652556335939e-05
0.00262626262626263,0.005,1.67857507788952e-05
0.00262626262626263,0.005,1.80129833379067e-05
0.00262626262626263,0.005,1.93471650927391e-05
0.00262626262626263,0.005,2.07980511291999e-05
0.00262626262626263,0.005,2.23681948427698e-05
0.00262626262626263,0.005,2.40486639260656e-05
0.00262626262626263,0.005,2.58155426206545e-05
0.00262626262626263,0.005,2.76284925664357e-05
0.00262626262626263,0.005,2.94324605727012e-05
0.00262626262626263,0.005,3.11629540152558e-05
0.00262626262626263,0.005,3.27542917312137e-05
0.00262626262626263,0.005,3.4149162325685e-05
0.00262626262626263,0.005,3.53070783137008e-05
0.00262626262626263,0.005,3.62093024206628e-05
0.00262626262626263,0.005,3.68587063494034e-05
0.00262626262626263,0.005,3.72745412629567e-05
0.00262626262626263,0.005,3.74836511050522e-05
0.00262626262626263,0.005,3.751064830541e-05
0.00262626262626263,0.005,3.73697280763708e-05
0.00262626262626263,0.005,3.70602287276029e-05
0.00262626262626263,0.005,3.65670353427306e-05
0.00262626262626263,0.005,3.58657274059733e-05
0.00262626262626263,0.005,3.4931170349182e-05
0.00262626262626263,0.005,3.37472584951692e-05
0.00262626262626263,0.005,3.23150497878097e-05
0.00262626262626263,0.005,3.06569050231241e-05
0.00262626262626263,0.005,2.88154927368184e-05
0.00262626262626263,0.005,2.68482141598025e-05
0.00262626262626263,0.005,2.48189988261981e-05
0.00262626262626263,0.005,2.27899246273629e-05
0.00262626262626263,0.005,2.08146500087466e-05
0.00262626262626263,0.005,1.89346267987757e-05
0.00262626262626263,0.005,1.71780494144175e-05
0.00262626262626263,0.005,1.55608557088564e-05
0.00262626262626263,0.005,1.40888955631756e-05
0.00262626262626263,0.005,1.27604964928122e-05
0.00262626262626263,0.005,1.15689030615603e-05
0.00262626262626263,0.005,1.05043160981571e-05
0.00262626262626263,0.005,9.55544471970735e-06
0.00262626262626263,0.005,8.71059700992405e-06
0.00262626262626263,0.005,7.9583879477004e-06
0.00262626262626263,0.005,7.28815678781129e-06
0.00262626262626263,0.005,6.6901787230802e-06
0.00262626262626263,0.005,6.15573974853044e-06
0.00262626262626263,0.005,5.67712636697045e-06
0.00262626262626263,0.005,5.24756653364419e-06
0.00262626262626263,0.005,4.86114618769083e-06
0.00262626262626263,0.005,4.51271684707926e-06
0.00262626262626263,0.005,4.19780355056711e-06
0.00262626262626263,0.005,3.91251829396163e-06
0.00262626262626263,0.005,3.65348145765056e-06
0.00262626262626263,0.005,3.41775209767043e-06
0.00262626262626263,0.005,3.20276702956921e-06
0.00262626262626263,0.005,3.00628812904826e-06
0.00262626262626263,0.005,2.8263570394088e-06
0.00262626262626263,0.005,2.66125640323147e-06
0.00262626262626263,0.005,2.5094767539236e-06
0.00262626262626263,0.005,2.36968826779479e-06
0.00262626262626263,0.005,2.24071666263079e-06
0.00262626262626263,0.005,2.12152261896894e-06
0.00262626262626263,0.005,2.01118418706172e-06
0.00262626262626263,0.005,1.90888172172844e-06
0.00303030303030303,0.005,1.65225582336037e-06
0.00303030303030303,0.005,1.72884980893751e-06
0.00303030303030303,0.005,1.80999890787358e-06
0.00303030303030303,0.005,1.89597460205231e-06
0.00303030303030303,0.005,1.98705770781963e-06
0.00303030303030303,0.005,2.08353748364924e-06
0.00303030303030303,0.005,2.18571076753713e-06
0.00303030303030303,0.005,2.2938813633597e-06
0.00303030303030303,0.005,2.40836003546352e-06
0.00303030303030303,0.005,2.5294656742261e-06
0.00303030303030303,0.005,2.65752848484302e-06
0.00303030303030303,0.005,2.79289645463097e-06
0.00303030303030303,0.005,2.93594690139752e-06
0.00303030303030303,0.005,3.08710562596206e-06
0.00303030303030303,0.005,3.24687710201445e-06
0.00303030303030303,0.005,3.41589021768884e-06
0.00303030303030303,0.005,3.59496524225952e-06
0.00303030303030303,0.005,3.78520869341872e-06
0.00303030303030303,0.005,3.98814314834969e-06
0.00303030303030303,0.005,4.20587792469692e-06
0.00303030303030303,0.005,4.44132261043232e-06
0.00303030303030303,0.005,4.6984368083986e-06
0.00303030303030303,0.005,4.98249422390128e-06
0.00303030303030303,0.005,5.3003163781805e-06
0.00303030303030303,0.005,5.66040286534982e-06
0.00303030303030303,0.005,6.07285903610775e-06
0.00303030303030303,0.005,6.54901323158794e-06
0.00303030303030303,0.005,7.10064273968113e-06
0.00303030303030303,0.005,7.73880215377097e-06
0.00303030303030303,0.005,8.47236158233758e-06
0.00303030303030303,0.005,9.30648363187825e-06
0.00303030303030303,0.005,1.02413562988414e-05
0.00303030303030303,0.005,1.12715247732266e-05
0.00303030303030303,0.005,1.23861192279619e-05
0.00303030303030303,0.005,1.35701578268518e-05
0.00303030303030303,0.005,1.48069144138187e-05
0.00303030303030303,0.005,1.60810860129825e-05
0.00303030303030303,0.005,1.73822061487342e-05
0.00303030303030303,0.005,1.87074852918597e-05
0.00303030303030303,0.005,2.00631084308294e-05
0.00303030303030303,0.005,2.14630992318783e-05
0.00303030303030303,0.005,2.29252880965556e-05
0.00303030303030303,0.005,2.44647242362035e-05
0.00303030303030303,0.005,2.6085867363414e-05
0.00303030303030303,0.005,2.77756842974846e-05
0.00303030303030303,0.005,2.94999426427965e-05
0.00303030303030303,0.005,3.12043725677862e-05
0.00303030303030303,0.005,3.28211258868013e-05
0.00303030303030303,0.005,3.42794482358126e-05
0.00303030303030303,0.005,3.55180892913134e-05
0.00303030303030303,0.005,3.64961495593636e-05
0.00303030303030303,0.005,3.71992293273407e-05
0.00303030303030303,0.005,3.76390440390444e-05
0.00303030303030303,0.005,3.78466914378687e-05
0.00303030303030303,0.005,3.7861674851528e-05
0.00303030303030303,0.005,3.77198618241312e-05
0.00303030303030303,0.005,3.74435513631081e-05
0.00303030303030303,0.005,3.70360011198095e-05
0.00303030303030303,0.005,3.64815593680651e-05
0.00303030303030303,0.005,3.57512534473855e-05
0.00303030303030303,0.005,3.48124369035027e-05
0.00303030303030303,0.005,3.36400315502462e-05
0.00303030303030303,0.005,3.22263196062948e-05
0.00303030303030303,0.005,3.05865239472096e-05
0.00303030303030303,0.005,2.87586927768023e-05
0.00303030303030303,0.005,2.67982796306141e-05
0.00303030303030303,0.005,2.47694607444338e-05
0.00303030303030303,0.005,2.27359275875101e-05
0.00303030303030303,0.005,2.07534675974424e-05
0.00303030303030303,0.005,1.88655317696838e-05
0.00303030303030303,0.005,1.71018278218424e-05
0.00303030303030303,0.005,1.54792192138511e-05
0.00303030303030303,0.005,1.40039564752731e-05
0.00303030303030303,0.005,1.26743796093215e-05
0.00303030303030303,0.005,1.1483504027561e-05
0.00303030303030303,0.005,1.04211820023675e-05
0.00303030303030303,0.005,9.47574156189997e-06
0.00303030303030303,0.005,8.63513071791069e-06
0.00303030303030303,0.005,7.88765307621893e-06
0.00303030303030303,0.005,7.22239529339839e-06
0.00303030303030303,0.005,6.62943816579644e-06
0.00303030303030303,0.005,6.09992533148742e-06
0.00303030303030303,0.005,5.62604453431875e-06
0.00303030303030303,0.005,5.20095981009361e-06
0.00303030303030303,0.005,4.81871997660049e-06
