"Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
10.588,5.99403978924396,89.3055926437543
10.5964,4.89904744053972,90.7087914374289
10.6048,3.9977904230263,92.2577225215207
10.6132,3.31039480397918,93.900954221771
10.6216,2.84129240609613,95.5913722936652
10.63,2.58426625856581,97.2889831950519
10.6384,2.52674952210198,98.9615210335051
10.6468,2.65300277738053,100.583805059985
10.6552,2.94621384485437,102.136551500297
10.6636,3.38973696711576,103.605073385951
10.672,3.96771631994253,104.978093245763
10.6804,4.66530298299627,106.246760128119
10.6888,5.46862155956795,107.403888911822
10.6972,6.36459403150389,108.443405471558
10.7056,7.34069111086903,109.359969234628
10.714,8.38465553278854,110.148743884953
10.7224,9.48422527481339,110.805290890015
10.7308,10.6268750581184,111.325565619104
10.7392,11.7995895075567,111.70600033843
10.7476,12.9886793409578,111.943661522985
10.756,14.179651662557,112.036470417664
10.7644,15.3571458778531,111.983475560073
10.7728,16.5049471255673,111.785164144549
10.7812,17.6060887324521,111.443795899546
