"Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
0.91626,0.0400712093678327,10.8203145689118
0.91988,0.0411789186923898,10.8947814910763
0.9235,0.0422602249327379,10.9691817461775
0.92712,0.043318335678118,11.0435258373619
0.93074,0.044356193204289,11.1178240330625
0.93436,0.0453765039647205,11.1920863882332
0.93798,0.0463817644782474,11.2663227643371
0.9416,0.0473742841175496,11.3405428482067
0.94522,0.0483562052247299,11.4147561698886
0.94884,0.0493295209158584,11.4889721195728
0.95246,0.0502960908824069,11.5631999637024
0.95608,0.0512576554524367,11.6374488603487
0.9597,0.052215848136748,11.7117278739333
0.96332,0.0531722068532575,11.7860459893691
0.96694,0.0541281839962004,11.8604121256898
0.97056,0.0550851554939478,11.9348351492315
0.97418,0.0560444289801662,12.0093238864236
0.9778,0.0570072511863274,12.0838871362461
0.98142,0.0579748146500188,12.1585336824035
0.98504,0.0589482638213296,12.2332723052649
0.98866,0.0599287006393505,12.308111793616
0.99228,0.0609171896422297,12.3830609562666
0.9959,0.0619147626665401,12.4581286335567
0.99952,0.0629224231853405,12.5333237087999
1.00314,0.0639411503285839,12.6086551197051
1.00676,0.0649719026248706,12.6841318698136
1.01038,0.0660156214992358,12.7597630399893
1.014,0.0670732345582027,12.8355577999989
1.01762,0.0681456586900429,12.9115254202198
1.02124,0.0692338030057229,12.987675283511
1.02486,0.0703385716436097,13.0640168972855
1.02848,0.071460866458879,13.14055990582
1.0321,0.0726015896172592,13.2173141028419
1.03572,0.0737616461108288,13.2942894444319
1.03934,0.0749419462128107,13.3714960622812
1.04296,0.0761434078869689,13.4489442773469
1.04658,0.0773669591665178,13.5266446139473
1.0502,0.0786135405168218,13.604607814343
1.05382,0.079884107195567,13.6828448538499
1.05744,0.0811796316237935,13.7613669565344
1.06106,0.0825011057807819,13.8401856115431
1.06468,0.0838495436359018,13.9193125901214
1.0683,0.0852259836304041,13.9987599633805
1.07192,0.0866314912221841,14.078540120874
1.07554,0.0880671615070647,14.1586657900514
1.07916,0.0895341219300889,14.2391500566584
1.08278,0.0910335351013612,14.3200063861609
1.0864,0.0925666017309487,14.4012486462728
1.09002,0.0941345636986455,14.482891130676
1.09364,0.0957387072749933,14.564948584025
1.09726,0.0973803665109376,14.6474362283399
1.10088,0.0990609268149577,14.7303697908943
1.1045,0.100781828737528,14.813765533718
1.10812,0.102544571984524,14.8976402848418
1.11174,0.10435071968296,14.9820114714233
1.11536,0.106201902924132,15.066897154903
1.11898,0.108099825611836,15.1523160683562
1.1226,0.110046269645567,15.2382876562161
1.12622,0.11204310047149,15.3248321165638
1.12984,0.11409227303708,15.4119704461952
1.13346,0.116195838189065,15.4997244886958
1.13708,0.118355949557965,15.5881169857765
1.1407,0.120574870977234,15.6771716321447
1.14432,0.122854984489954,15.7669131342146
1.14794,0.125198799001734,15.8573672729891
1.15156,0.127608959644827,15.9485609714762
1.15518,0.130088257925555,16.0405223670433
1.1588,0.132639642735508,16.1332808891498
1.16242,0.135266232315979,16.2268673429466
1.16604,0.137971327275518,16.3213139992803
1.16966,0.140758424772334,16.4166546916967
1.17328,0.143631233986697,16.5129249211046
1.1769,0.146593693023644,16.6101619688288
1.18052,0.149649987403625,16.7084050188657
1.18414,0.15280457031876,16.8076952902426
1.18776,0.156062184854704,16.9080761804875
1.19138,0.159427888404193,17.0095934213302
1.195,0.162907079528361,17.1122952478868
1.19862,0.166505527555572,17.2162325827313
1.20224,0.170229405247546,17.321459236424
1.20586,0.174085324907554,17.4280321262629
1.20948,0.178080378358669,17.5360115152408
1.2131,0.182222181280521,17.6454612734461
1.21672,0.186518922464535,17.7564491644307
1.22034,0.190979418629991,17.8690471594004
1.22396,0.195613175540008,17.9833317824646
1.22758,0.200430456269467,18.0993844906183
1.2312,0.205442357609852,18.2172920926404
1.23482,0.210660895752056,18.3371472116753
1.23844,0.216099102572782,18.4590487969498
1.24206,0.221771134068311,18.5831026908707
1.24568,0.227692392738919,18.7094222586741
1.2493,0.233879666035595,18.838129088884
1.25292,0.240351283349968,18.9693537741086
1.25654,0.247127294470147,19.1032367832042
1.26016,0.254229672957398,19.2399294376043
1.26378,0.26168254854049,19.3795950067077
1.2674,0.269512473402538,19.5224099397119
1.27102,0.277748728181831,19.6685652542464
1.27464,0.28642367466325,19.8182681057154
1.27826,0.295573163554856,19.9717435655279
1.28188,0.305237007489383,20.1292366415375
1.2855,0.315459531550552,20.2910145802433
1.28912,0.326290216308778,20.457369497872
1.29274,0.33778445170588,20.6286213967
1.29636,0.350004424339866,20.8051216343015
1.29998,0.363020166019973,20.9872569273657
1.3036,0.37691079821433,21.1754539889987
1.30722,0.391766015638731,21.3701849199266
1.31084,0.407687863320446,21.5719735009078
1.31446,0.424792875813779,21.7814025675065
1.31808,0.443214665928558,21.9991226912077
1.3217,0.463107074849235,22.2258624454084
1.32532,0.4846480279431,22.4624406047574
1.32894,0.508044283775047,22.7097807166065
1.33256,0.533537321959284,22.9689286007509
1.33618,0.561410694336268,23.2410734875135
1.3398,0.59199927200585,23.5275737075425
1.34342,0.625700970322705,23.8299881176557
1.34704,0.662991743313388,24.1501148115203
1.35066,0.704444935470991,24.490039158951
1.35428,0.750756504121961,24.8521938968784
1.3579,0.802778243755076,25.2394349375076
1.36152,0.861562055608156,25.655137882213
1.36514,0.928419672322154,26.1033221102904
1.36876,1.00500433043672,26.588812020482
1.37238,1.09342411792706,27.1174489605184
1.376,1.19640184886847,27.6963732486912
1.37962,1.31750461907369,28.3344045342904
1.38324,1.46147997497584,29.0425622919369
1.38686,1.63475911678213,29.8347893643464
1.39048,1.84622880517832,30.7289749710233
1.3941,2.10844850822778,31.7484276498147
1.39772,2.43963032351759,32.9240370581197
1.40134,2.86697599536993,34.2975095148443
1.40496,3.43253467185158,35.9263012288355
1.40858,4.20397948568734,37.891246302499
1.4122,5.29554091396353,40.308358367526
1.41582,6.91130936195822,43.3463773364013
1.41944,9.44145447912597,47.2482406021871
1.42306,13.6929029726997,52.330590666971
1.42668,21.4752495676245,58.7927936311214
1.4303,36.971512650719,65.3363505104649
1.43392,66.7689595961083,61.8417519132345
1.43754,92.7135290276524,21.4342778859817
1.44116,67.5928544440557,-20.3790959748175
1.44478,36.8333963010987,-24.1873858268862
1.4484,20.9414384075234,-17.2070528477478
1.45202,13.1265627437652,-10.3453152540039
1.45564,8.95958040298964,-4.96284784115861
1.45926,6.54656968516572,-0.821250049842847
1.46288,5.05558493457841,2.42858005262333
1.4665,4.09047327305116,5.05032130097887
1.47012,3.44753765886933,7.22634192526845
1.47374,3.01538171912863,9.08264809697525
1.47736,2.73048807934668,10.7085271695234
1.48098,2.55619610652314,12.1696699401061
1.4846,2.47234810629431,13.5167666240423
1.48822,2.47029507577686,14.7913087490035
1.49184,2.55103074858437,16.0297548540859
1.49546,2.72571148621128,17.2667856851153
1.49908,3.01882668863816,18.5380373816304
1.5027,3.47544797141611,19.8822390265541
1.50632,4.17601370421809,21.3414811636378
1.50994,5.26616155459006,22.954352683276
1.51356,7.01636654581326,24.7224601670893
1.51718,9.92815121295891,26.4795925278207
1.5208,14.8019335433995,27.4322518897993
1.52442,21.8900322051059,25.0391085194167
1.52804,26.8489507204607,16.0063448214632
1.53166,22.8224112760101,5.9511817721874
1.53528,15.0779469910965,2.704025094118
1.5389,9.52531072532052,3.64510393787265
1.54252,6.27864083885001,5.58005616706976
1.54614,4.38845081730448,7.46454276794526
1.54976,3.23939458606609,9.09296872587873
1.55338,2.5065800842294,10.4733033183753
1.557,2.01935706222435,11.6532576930928
1.56062,1.68457087463311,12.6788846998058
1.56424,1.44897347612961,13.5870907003968
1.56786,1.28078405774808,14.4061670748958
1.57148,1.16031920955772,15.1577477066707
1.5751,1.07502630670904,15.8586238498568
1.57872,1.01674198043449,16.5221477568127
1.58234,0.980124914597438,17.1592687675157
1.58596,0.961736296923096,17.779297742424
1.58958,0.959494344316109,18.3904854370753
1.5932,0.972356927970582,19.0004807742057
1.59682,1.00015394811707,19.6167189304333
1.60044,1.04352946973277,20.2467788554516
1.60406,1.10397800759065,20.8987449566032
1.60768,1.1839781911865,21.5816077995217
1.6113,1.28724616718931,22.3057439936746
1.61492,1.41915627042124,23.0835270566762
1.61854,1.58741589223061,23.9301413058476
1.62216,1.80314951161575,24.864703651549
1.62578,2.08267177363034,25.9118494007648
1.6294,2.4504701853262,27.1040144879057
1.63302,2.94440348297076,28.4847480746833
1.63664,3.6251485565752,30.1134767904761
1.64026,4.59421096419411,32.0720003191406
1.64388,6.03013912635112,34.4716794085205
1.6475,8.26547318403051,37.4537111657518
1.65112,11.9577258019451,41.1450881562084
1.65474,18.4638218692558,45.3979138667721
1.65836,30.414336688463,48.5615511451655
1.66198,50.020403238268,43.2463469254072
1.6656,64.0239613882753,17.3341280849178
1.66922,50.4954209148097,-8.99549916075965
1.67284,30.7552209199173,-14.668471173169
1.67646,18.6384754701317,-11.592498453961
1.68008,12.0405922065835,-7.35618520882372
1.6837,8.29945040377686,-3.67656435158567
1.68732,6.03558029194179,-0.715198669883387
1.69094,4.58079820503775,1.65302491108217
1.69456,3.59756806321808,3.56958044709814
1.69818,2.90485284135924,5.1462425704082
1.7018,2.39979520594362,6.46499342332233
1.70542,2.02090215304393,7.58518509251334
1.70904,1.72975587619698,8.5500653290659
1.71266,1.50142799828304,9.39156714657717
1.71628,1.31920518655639,10.1336321616295
1.7199,1.17155900139662,10.7944893614614
1.72352,1.05033743602499,11.3882246154763
1.72714,0.949648632973412,11.9258737041799
1.73076,0.865150985972312,12.4161939643619
1.73438,0.793589535440249,12.8662169339365
1.738,0.732485934864514,13.2816498333598
1.74162,0.679926647965644,13.6671712623382
1.74524,0.63441544131824,14.0266518383475
1.74886,0.594768846629693,14.3633208576936
1.75248,0.560040889425962,14.6798936363086
1.7561,0.52946809844545,14.9786698556358
1.75972,0.502428793149923,15.2616102798945
1.76334,0.478412570653876,15.5303971638098
1.76696,0.456997176841871,15.7864822359325
1.77058,0.437830790183341,16.0311251262628
1.7742,0.420618318983906,16.2654243782153
1.77782,0.405110706506959,16.4903426569097
1.78144,0.391096512901191,16.7067273791533
1.78506,0.378395236656398,16.9153277046644
1.78868,0.366851976716055,17.1168086148255
1.7923,0.356333136306058,17.3117626447454
1.79592,0.346722942431536,17.5007197125991
1.79954,0.337920608674452,17.6841553970421
1.80316,0.329838008817644,17.8624979417019
1.80678,0.322397758718436,18.036134210034
1.8104,0.315531626445592,18.2054147703015
1.81402,0.309179207889991,18.3706582562134
1.81764,0.303286818247951,18.5321551216883
1.82126,0.297806559957783,18.6901708866666
1.82488,0.292695535583829,18.8449489536698
1.8285,0.287915180329856,18.9967130609472
1.83212,0.283430693731811,19.1456694268528
1.83574,0.279210553930503,19.2920086310047
1.83936,0.275226100988403,19.4359072703611
1.84298,0.271451178163359,19.5775294222765
1.8466,0.267861822021179,19.7170279416018
1.85022,0.264435993858143,19.8545456147744
1.85384,0.261153346194632,19.9902161904251
1.85746,0.257995019153572,20.1241653031946
1.86108,0.254943462398406,20.2565113050856
1.8647,0.25198227901578,20.3873660167056
1.86832,0.249096088314955,20.5168354090989
1.87194,0.246270405005067,20.6450202254881
1.87556,0.243491532620657,20.77201655108
1.87918,0.240746469410783,20.8979163381218
1.8828,0.238022825201173,21.0228078925819
1.88642,0.235308747990264,21.1467763281495
1.89004,0.232592859259525,21.2699039926912
1.89366,0.229864197171691,21.3922708718404
1.89728,0.227112167004125,21.5139549740295
1.9009,0.224326498323976,21.6350327009817
1.90452,0.221497208562066,21.7555792074627
1.90814,0.218614572787325,21.8756687539416
1.91176,0.215669099629338,21.9953750557209
1.91538,0.212651513445321,22.1147716320682
1.919,0.209552742986938,22.233932158916
1.92262,0.206363916995046,22.3529308287884
1.92624,0.203076367344209,22.4718427217734
1.92986,0.199681640579859,22.590744191585
1.93348,0.196171518947722,22.7097132710603
1.9371,0.192538052318063,22.8288301018182
1.94072,0.188773602768608,22.9481773932832
1.94434,0.184870904023957,23.0678409168547
1.94796,0.180823138476987,23.1879100417038
1.95158,0.176624035160649,23.3084783195196
1.9552,0.172267992827919,23.4296441265267
1.95882,0.167750233271858,23.5515113722899
1.96244,0.163066991223789,23.6741902862397
1.96606,0.158215748668444,23.797798294529
1.96968,0.153195523290776,23.9224610018311
1.9733,0.148007223120006,24.0483132950477
1.97692,0.142654082398818,24.1755005887003
1.98054,0.137142197449223,24.3041802350987
1.98416,0.131481186060049,24.4345231263134
1.98778,0.125684999979094,24.5667155196348
1.9914,0.119772927848885,24.7009611237002
1.99502,0.113770835895158,24.8374834889548
1.99864,0.107712706553422,24.9765287537185
2.00226,0.101642551921114,25.1183688060171
2.00588,0.0956168006906373,25.2633049316084
2.0095,0.0897072857200346,25.4116720303783
2.01312,0.0840049968963008,25.5638434964344
2.01674,0.0786248135148496,25.7202368715271
2.02036,0.0737114962385056,25.8813203962088
2.02398,0.0694473065577223,26.0476205970485
2.0276,0.0660617394432149,26.2197310587309
2.03122,0.0638440134080485,26.3983225324633
2.03484,0.0631591763755392,26.5841545189809
2.03846,0.0644689759850604,26.7780884222174
2.04208,0.0683590370174107,26.981102275821
2.0457,0.0755744237715647,27.1943068612864
2.04932,0.0870663904465229,27.4189627001875
2.05294,0.104054099651484,27.65649680823
2.05656,0.128106390178268,27.9085170699249
2.06018,0.161250370579149,28.1768203384087
2.0638,0.206115739263046,28.4633874055717
2.06742,0.26612619829524,28.7703530413295
2.07104,0.34575173688439,29.0999311180206
2.07466,0.450836781950187,29.4542614888601
2.07828,0.589016527927926,29.8351239976567
2.0819,0.77022117173597,30.2434322907153
2.08552,1.00723296798113,30.6783732151753
2.08914,1.31618056381007,31.1359993622261
2.09276,1.71668950324393,31.6070346284801
2.09638,2.23110525572699,32.0736869835183
2.1,2.88174266261708,32.5055536186899
