Excitation
"Frequency"[Hz]	"VoltageSource1 [Ohm]"	
5.85155978E+6	7.32370073E+2	
5.85956328E+6	7.34417032E+2	
5.86756678E+6	7.36110001E+2	
5.87557029E+6	7.34720883E+2	
5.88357379E+6	7.36669354E+2	
5.89157729E+6	7.37675466E+2	
5.89958079E+6	7.39320291E+2	
5.90758429E+6	7.38940982E+2	
5.91558779E+6	7.42317071E+2	
5.92359130E+6	7.43004732E+2	
5.93159480E+6	7.42941396E+2	
5.93959830E+6	7.42874443E+2	
5.94760180E+6	7.43824932E+2	
5.95560530E+6	7.45850816E+2	
5.96360880E+6	7.46456269E+2	
5.97161231E+6	7.47830836E+2	
5.97961581E+6	7.49281918E+2	
5.98761931E+6	7.49422755E+2	
5.99562281E+6	7.50697036E+2	
6.00362631E+6	7.52602341E+2	
6.01162981E+6	7.52962239E+2	
6.01963332E+6	7.54961171E+2	
6.02763682E+6	7.56247344E+2	
6.03564032E+6	7.57509288E+2	
6.04364382E+6	7.57209650E+2	
6.05164732E+6	7.58413064E+2	
6.05965083E+6	7.58490637E+2	
6.06765433E+6	7.61079000E+2	
6.07565783E+6	7.61335568E+2	
6.08366133E+6	7.63155966E+2	
6.09166483E+6	7.65071461E+2	
6.09966833E+6	7.65676954E+2	
6.10767184E+6	7.64743826E+2	
6.11567534E+6	7.67511252E+2	
6.12367884E+6	7.68080527E+2	
6.13168234E+6	7.68947767E+2	
6.13968584E+6	7.70666640E+2	
6.14768934E+6	7.70753702E+2	
6.15569285E+6	7.73281643E+2	
6.16369635E+6	7.73588477E+2	
6.17169985E+6	7.72710880E+2	
6.17970335E+6	7.74557491E+2	
6.18770685E+6	7.76364120E+2	
6.19571036E+6	7.75606696E+2	
6.20371386E+6	7.78503809E+2	
6.21171736E+6	7.79230027E+2	
6.21972086E+6	7.79314997E+2	
6.22772436E+6	7.79925734E+2	
6.23572786E+6	7.83058778E+2	
6.24373137E+6	7.82948481E+2	
6.25173487E+6	7.83969248E+2	
6.25973837E+6	7.86718640E+2	
6.26774187E+6	7.86686018E+2	
6.27574537E+6	7.86769627E+2	
6.28374887E+6	7.86516124E+2	
6.29175238E+6	7.89081170E+2	
6.29975588E+6	7.90796932E+2	
6.30775938E+6	7.91843176E+2	
6.31576288E+6	7.92519471E+2	
6.32376638E+6	7.92005588E+2	
6.33176988E+6	7.95905464E+2	
6.33977339E+6	7.96702529E+2	
6.34777689E+6	7.95604297E+2	
6.35578039E+6	7.98453563E+2	
6.36378389E+6	7.99132212E+2	
6.37178739E+6	7.99201745E+2	
6.37979090E+6	8.01728838E+2	
6.38779440E+6	8.02976184E+2	
6.39579790E+6	8.03405173E+2	
6.40380140E+6	8.04155372E+2	
6.41180490E+6	8.04721152E+2	
6.41980840E+6	8.06004947E+2	
6.42781191E+6	8.06900838E+2	
6.43581541E+6	8.08315171E+2	
6.44381891E+6	8.09626696E+2	
6.45182241E+6	8.12119936E+2	
6.45982591E+6	8.10687660E+2	
6.46782941E+6	8.12272382E+2	
6.47583292E+6	8.13827850E+2	
6.48383642E+6	8.13643704E+2	
6.49183992E+6	8.16091465E+2	
6.49984342E+6	8.18137939E+2	
6.50784692E+6	8.17545067E+2	
6.51585043E+6	8.19145868E+2	
6.52385393E+6	8.20356294E+2	
6.53185743E+6	8.20608492E+2	
6.53986093E+6	8.21953489E+2	
6.54786443E+6	8.22471775E+2	
6.55586793E+6	8.24160737E+2	
6.56387144E+6	8.24979287E+2	
6.57187494E+6	8.26348573E+2	
6.57987844E+6	8.27668793E+2	
6.58788194E+6	8.27993327E+2	
6.59588544E+6	8.27885999E+2	
6.60388894E+6	8.29931736E+2	
6.61189245E+6	8.30784888E+2	
6.61989595E+6	8.32916694E+2	
6.62789945E+6	8.31741113E+2	
6.63590295E+6	8.35080030E+2	
6.64390645E+6	8.34306050E+2	
6.65190995E+6	8.38224316E+2	
6.65991346E+6	8.37131999E+2	
6.66791696E+6	8.38604944E+2	
6.67592046E+6	8.39293405E+2	
6.68392396E+6	8.38812241E+2	
6.69192746E+6	8.42030374E+2	
6.69993097E+6	8.42827473E+2	
6.70793447E+6	8.44403136E+2	
6.71593797E+6	8.45289958E+2	
6.72394147E+6	8.45074422E+2	
6.73194497E+6	8.47451814E+2	
6.73994847E+6	8.48863797E+2	
6.74795198E+6	8.48625045E+2	
6.75595548E+6	8.49767040E+2	
6.76395898E+6	8.52330649E+2	
6.77196248E+6	8.52456138E+2	
6.77996598E+6	8.54424007E+2	
6.78796948E+6	8.55463688E+2	
6.79597299E+6	8.55591679E+2	
6.80397649E+6	8.55661057E+2	
6.81197999E+6	8.57045248E+2	
6.81998349E+6	8.59347013E+2	
6.82798699E+6	8.61838340E+2	
6.83599050E+6	8.61781101E+2	
6.84399400E+6	8.62470753E+2	
6.85199750E+6	8.62990093E+2	
6.86000100E+6	8.63308819E+2	
6.86800450E+6	8.63806783E+2	
6.87600800E+6	8.67806079E+2	
6.88401151E+6	8.67517327E+2	
6.89201501E+6	8.67712827E+2	
6.90001851E+6	8.69027138E+2	
6.90802201E+6	8.69445883E+2	
6.91602551E+6	8.71315900E+2	
6.92402901E+6	8.72293808E+2	
6.93203252E+6	8.74522115E+2	
6.94003602E+6	8.75485043E+2	
6.94803952E+6	8.75040484E+2	
6.95604302E+6	8.76448826E+2	
6.96404652E+6	8.76123962E+2	
6.97205003E+6	8.79433482E+2	
6.98005353E+6	8.80541445E+2	
6.98805703E+6	8.80981335E+2	
6.99606053E+6	8.82103348E+2	
7.00406403E+6	8.83820635E+2	
7.01206753E+6	8.83342611E+2	
7.02007104E+6	8.85460576E+2	
7.02807454E+6	8.87180065E+2	
7.03607804E+6	8.86968505E+2	
7.04408154E+6	8.87869021E+2	
7.05208504E+6	8.89195912E+2	
7.06008854E+6	8.90881657E+2	
7.06809205E+6	8.91732282E+2	
7.07609555E+6	8.92644353E+2	
7.08409905E+6	8.93245403E+2	
7.09210255E+6	8.94112121E+2	
7.10010605E+6	8.97232581E+2	
7.10810955E+6	8.96480814E+2	
7.11611306E+6	8.98341666E+2	
7.12411656E+6	9.00595139E+2	
7.13212006E+6	9.00295366E+2	
7.14012356E+6	9.01655032E+2	
7.14812706E+6	9.03042957E+2	
7.15613057E+6	9.03332064E+2	
7.16413407E+6	9.04291923E+2	
7.17213757E+6	9.06437767E+2	
7.18014107E+6	9.07649679E+2	
7.18814457E+6	9.07944606E+2	
7.19614807E+6	9.08383877E+2	
7.20415158E+6	9.09247959E+2	
7.21215508E+6	9.10985381E+2	
7.22015858E+6	9.11414164E+2	
7.22816208E+6	9.12951047E+2	
7.23616558E+6	9.13851636E+2	
7.24416908E+6	9.15603560E+2	
7.25217259E+6	9.14964341E+2	
7.26017609E+6	9.19170632E+2	
7.26817959E+6	9.17331617E+2	
7.27618309E+6	9.19283831E+2	
7.28418659E+6	9.21380071E+2	
7.29219010E+6	9.21522028E+2	
7.30019360E+6	9.22103117E+2	
7.30819710E+6	9.25130763E+2	
7.31620060E+6	9.24216378E+2	
7.32420410E+6	9.27000443E+2	
7.33220760E+6	9.27877592E+2	
7.34021111E+6	9.27139265E+2	
7.34821461E+6	9.29135563E+2	
7.35621811E+6	9.30483041E+2	
7.36422161E+6	9.31353575E+2	
7.37222511E+6	9.33038904E+2	
7.38022861E+6	9.31577506E+2	
7.38823212E+6	9.33974802E+2	
7.39623562E+6	9.35239651E+2	
7.40423912E+6	9.35944107E+2	
7.41224262E+6	9.37821389E+2	
7.42024612E+6	9.38327877E+2	
7.42824962E+6	9.39281434E+2	
7.43625313E+6	9.40588977E+2	
7.44425663E+6	9.41203611E+2	
7.45226013E+6	9.42991892E+2	
7.46026363E+6	9.43006855E+2	
7.46826713E+6	9.46100182E+2	
7.47627064E+6	9.45685274E+2	
7.48427414E+6	9.45946424E+2	
7.49227764E+6	9.48681484E+2	
7.50028114E+6	9.50447494E+2	
7.50828464E+6	9.50068042E+2	
7.51628814E+6	9.51673007E+2	
7.52429165E+6	9.52507504E+2	
7.53229515E+6	9.53644003E+2	
7.54029865E+6	9.54153010E+2	
7.54830215E+6	9.56739081E+2	
7.55630565E+6	9.58280521E+2	
7.56430915E+6	9.58253242E+2	
7.57231266E+6	9.60446651E+2	
7.58031616E+6	9.60804269E+2	
7.58831966E+6	9.61992941E+2	
7.59632316E+6	9.63541334E+2	
7.60432666E+6	9.63336150E+2	
7.61233017E+6	9.65542292E+2	
7.62033367E+6	9.65788850E+2	
7.62833717E+6	9.67814410E+2	
7.63634067E+6	9.67510348E+2	
7.64434417E+6	9.69496210E+2	
7.65234767E+6	9.69820229E+2	
7.66035118E+6	9.70668310E+2	
7.66835468E+6	9.72950909E+2	
7.67635818E+6	9.73423479E+2	
7.68436168E+6	9.75008677E+2	
7.69236518E+6	9.75406634E+2	
7.70036868E+6	9.75988194E+2	
7.70837219E+6	9.76908559E+2	
7.71637569E+6	9.79121435E+2	
7.72437919E+6	9.77639612E+2	
7.73238269E+6	9.81803622E+2	
7.74038619E+6	9.82176815E+2	
7.74838969E+6	9.85722775E+2	
7.75639320E+6	9.84128036E+2	
7.76439670E+6	9.84437740E+2	
7.77240020E+6	9.85230726E+2	
7.78040370E+6	9.87503828E+2	
7.78840720E+6	9.88344256E+2	
7.79641071E+6	9.89178050E+2	
7.80441421E+6	9.89847375E+2	
7.81241771E+6	9.91086946E+2	
7.82042121E+6	9.93100833E+2	
7.82842471E+6	9.92540901E+2	
7.83642821E+6	9.94174672E+2	
7.84443172E+6	9.96048525E+2	
7.85243522E+6	9.95620103E+2	
7.86043872E+6	9.97291239E+2	
7.86844222E+6	9.98386976E+2	
7.87644572E+6	1.00047897E+3	
7.88444922E+6	1.00104859E+3	
7.89245273E+6	1.00249748E+3	
7.90045623E+6	1.00335480E+3	
7.90845973E+6	1.00511468E+3	
7.91646323E+6	1.00574890E+3	
7.92446673E+6	1.00674548E+3	
7.93247024E+6	1.00706498E+3	
7.94047374E+6	1.01013291E+3	
7.94847724E+6	1.01057902E+3	
7.95648074E+6	1.01196420E+3	
7.96448424E+6	1.01219281E+3	
7.97248774E+6	1.01463156E+3	
7.98049125E+6	1.01432057E+3	
7.98849475E+6	1.01576597E+3	
7.99649825E+6	1.01785676E+3	
8.00450175E+6	1.01873516E+3	
8.01250525E+6	1.01891013E+3	
8.02050875E+6	1.02087738E+3	
8.02851226E+6	1.02123188E+3	
8.03651576E+6	1.02259331E+3	
8.04451926E+6	1.02452486E+3	
8.05252276E+6	1.02599059E+3	
8.06052626E+6	1.02525433E+3	
8.06852976E+6	1.02788038E+3	
8.07653327E+6	1.02816325E+3	
8.08453677E+6	1.02913542E+3	
8.09254027E+6	1.02959464E+3	
8.10054377E+6	1.03064950E+3	
8.10854727E+6	1.03210363E+3	
8.11655078E+6	1.03359793E+3	
8.12455428E+6	1.03370416E+3	
8.13255778E+6	1.03442076E+3	
8.14056128E+6	1.03786724E+3	
8.14856478E+6	1.03813484E+3	
8.15656828E+6	1.03795163E+3	
8.16457179E+6	1.03910367E+3	
8.17257529E+6	1.04170293E+3	
8.18057879E+6	1.04157686E+3	
8.18858229E+6	1.04312469E+3	
8.19658579E+6	1.04480758E+3	
8.20458929E+6	1.04621830E+3	
8.21259280E+6	1.04729561E+3	
8.22059630E+6	1.04818640E+3	
8.22859980E+6	1.04921733E+3	
8.23660330E+6	1.04981596E+3	
8.24460680E+6	1.05211892E+3	
8.25261031E+6	1.05237821E+3	
8.26061381E+6	1.05347455E+3	
8.26861731E+6	1.05556373E+3	
8.27662081E+6	1.05642846E+3	
8.28462431E+6	1.05630729E+3	
8.29262781E+6	1.05756279E+3	
8.30063132E+6	1.05829665E+3	
8.30863482E+6	1.06118437E+3	
8.31663832E+6	1.06062333E+3	
8.32464182E+6	1.06118655E+3	
8.33264532E+6	1.06406560E+3	
8.34064882E+6	1.06331834E+3	
8.34865233E+6	1.06607462E+3	
8.35665583E+6	1.06524272E+3	
8.36465933E+6	1.06616788E+3	
8.37266283E+6	1.06886150E+3	
8.38066633E+6	1.07005863E+3	
8.38866983E+6	1.07041906E+3	
8.39667334E+6	1.07119080E+3	
8.40467684E+6	1.07303090E+3	
8.41268034E+6	1.07276833E+3	
8.42068384E+6	1.07512751E+3	
8.42868734E+6	1.07493373E+3	
8.43669085E+6	1.07740082E+3	
8.44469435E+6	1.07818983E+3	
8.45269785E+6	1.07923008E+3	
8.46070135E+6	1.08020138E+3	
8.46870485E+6	1.08127490E+3	
8.47670835E+6	1.08194299E+3	
8.48471186E+6	1.08474080E+3	
8.49271536E+6	1.08486747E+3	
8.50071886E+6	1.08681038E+3	
8.50872236E+6	1.08611672E+3	
8.51672586E+6	1.08768259E+3	
8.52472936E+6	1.09018665E+3	
8.53273287E+6	1.09078897E+3	
8.54073637E+6	1.09192700E+3	
8.54873987E+6	1.09301777E+3	
8.55674337E+6	1.09278138E+3	
8.56474687E+6	1.09463777E+3	
8.57275038E+6	1.09711900E+3	
8.58075388E+6	1.09762170E+3	
8.58875738E+6	1.09771399E+3	
8.59676088E+6	1.09949589E+3	
8.60476438E+6	1.10052813E+3	
8.61276788E+6	1.10089405E+3	
8.62077139E+6	1.10341404E+3	
8.62877489E+6	1.10391406E+3	
8.63677839E+6	1.10491400E+3	
8.64478189E+6	1.10645059E+3	
8.65278539E+6	1.10607602E+3	
8.66078889E+6	1.10867894E+3	
8.66879240E+6	1.11002769E+3	
8.67679590E+6	1.10975452E+3	
8.68479940E+6	1.11173809E+3	
8.69280290E+6	1.11381232E+3	
8.70080640E+6	1.11385984E+3	
8.70880990E+6	1.11574433E+3	
8.71681341E+6	1.11520450E+3	
8.72481691E+6	1.11792194E+3	
8.73282041E+6	1.11726283E+3	
8.74082391E+6	1.11916634E+3	
8.74882741E+6	1.11964001E+3	
8.75683092E+6	1.12172986E+3	
8.76483442E+6	1.12373483E+3	
8.77283792E+6	1.12517703E+3	
8.78084142E+6	1.12452979E+3	
8.78884492E+6	1.12541221E+3	
8.79684842E+6	1.12725796E+3	
8.80485193E+6	1.12755421E+3	
8.81285543E+6	1.12922493E+3	
8.82085893E+6	1.13030530E+3	
8.82886243E+6	1.13219149E+3	
8.83686593E+6	1.13150619E+3	
8.84486943E+6	1.13336842E+3	
8.85287294E+6	1.13509248E+3	
8.86087644E+6	1.13600120E+3	
8.86887994E+6	1.13794135E+3	
8.87688344E+6	1.13778368E+3	
8.88488694E+6	1.13883739E+3	
8.89289045E+6	1.13971309E+3	
8.90089395E+6	1.14081804E+3	
8.90889745E+6	1.14222886E+3	
8.91690095E+6	1.14353406E+3	
8.92490445E+6	1.14419881E+3	
8.93290795E+6	1.14543945E+3	
8.94091146E+6	1.14640046E+3	
8.94891496E+6	1.14786724E+3	
8.95691846E+6	1.14880454E+3	
8.96492196E+6	1.15043226E+3	
8.97292546E+6	1.15185522E+3	
8.98092896E+6	1.15164752E+3	
8.98893247E+6	1.15279820E+3	
8.99693597E+6	1.15471629E+3	
9.00493947E+6	1.15577747E+3	
9.01294297E+6	1.15625284E+3	
9.02094647E+6	1.15845913E+3	
9.02894997E+6	1.15805268E+3	
9.03695348E+6	1.16024967E+3	
9.04495698E+6	1.16106756E+3	
9.05296048E+6	1.16229318E+3	
9.06096398E+6	1.16268156E+3	
9.06896748E+6	1.16450462E+3	
9.07697099E+6	1.16559543E+3	
9.08497449E+6	1.16635694E+3	
9.09297799E+6	1.16911433E+3	
9.10098149E+6	1.16871319E+3	
9.10898499E+6	1.16985081E+3	
9.11698849E+6	1.17140383E+3	
9.12499200E+6	1.17131327E+3	
9.13299550E+6	1.17358735E+3	
9.14099900E+6	1.17526728E+3	
9.14900250E+6	1.17699862E+3	
9.15700600E+6	1.17706045E+3	
9.16500950E+6	1.17756552E+3	
9.17301301E+6	1.17979172E+3	
9.18101651E+6	1.18063928E+3	
9.18902001E+6	1.18146719E+3	
9.19702351E+6	1.18319872E+3	
9.20502701E+6	1.18398937E+3	
9.21303052E+6	1.18500666E+3	
9.22103402E+6	1.18672557E+3	
9.22903752E+6	1.18847514E+3	
9.23704102E+6	1.18937501E+3	
9.24504452E+6	1.18971471E+3	
9.25304802E+6	1.19008102E+3	
9.26105153E+6	1.19173969E+3	
9.26905503E+6	1.19361940E+3	
9.27705853E+6	1.19371835E+3	
9.28506203E+6	1.19447393E+3	
9.29306553E+6	1.19641761E+3	
9.30106903E+6	1.19751703E+3	
9.30907254E+6	1.19928797E+3	
9.31707604E+6	1.19919246E+3	
9.32507954E+6	1.20049021E+3	
9.33308304E+6	1.20091104E+3	
9.34108654E+6	1.20287681E+3	
9.34909005E+6	1.20348267E+3	
9.35709355E+6	1.20594186E+3	
9.36509705E+6	1.20704888E+3	
9.37310055E+6	1.20740336E+3	
9.38110405E+6	1.20798584E+3	
9.38910755E+6	1.21008859E+3	
9.39711106E+6	1.21003942E+3	
9.40511456E+6	1.21242857E+3	
9.41311806E+6	1.21334703E+3	
9.42112156E+6	1.21418295E+3	
9.42912506E+6	1.21541206E+3	
9.43712856E+6	1.21591711E+3	
9.44513207E+6	1.21741621E+3	
9.45313557E+6	1.21830251E+3	
9.46113907E+6	1.21906261E+3	
9.46914257E+6	1.21990584E+3	
9.47714607E+6	1.22111354E+3	
9.48514957E+6	1.22230707E+3	
9.49315308E+6	1.22419652E+3	
9.50115658E+6	1.22447561E+3	
9.50916008E+6	1.22605903E+3	
9.51716358E+6	1.22759165E+3	
9.52516708E+6	1.22565815E+3	
9.53317059E+6	1.22897772E+3	
9.54117409E+6	1.23041468E+3	
9.54917759E+6	1.23166269E+3	
9.55718109E+6	1.23316232E+3	
9.56518459E+6	1.23344719E+3	
9.57318809E+6	1.23371982E+3	
9.58119160E+6	1.23617540E+3	
9.58919510E+6	1.23662625E+3	
9.59719860E+6	1.23766474E+3	
9.60520210E+6	1.23917671E+3	
9.61320560E+6	1.24102886E+3	
9.62120910E+6	1.24206360E+3	
9.62921261E+6	1.24312203E+3	
9.63721611E+6	1.24448390E+3	
9.64521961E+6	1.24625623E+3	
9.65322311E+6	1.24582917E+3	
9.66122661E+6	1.24689093E+3	
9.66923012E+6	1.24916023E+3	
9.67723362E+6	1.24953025E+3	
9.68523712E+6	1.25090199E+3	
9.69324062E+6	1.25191615E+3	
9.70124412E+6	1.25435606E+3	
9.70924762E+6	1.25465252E+3	
9.71725113E+6	1.25561693E+3	
9.72525463E+6	1.25717878E+3	
9.73325813E+6	1.25835666E+3	
9.74126163E+6	1.25937848E+3	
9.74926513E+6	1.26001207E+3	
9.75726863E+6	1.26179278E+3	
9.76527214E+6	1.26314901E+3	
9.77327564E+6	1.26368615E+3	
9.78127914E+6	1.26430109E+3	
9.78928264E+6	1.26435880E+3	
9.79728614E+6	1.26671366E+3	
9.80528964E+6	1.26783454E+3	
9.81329315E+6	1.26973237E+3	
9.82129665E+6	1.27016828E+3	
9.82930015E+6	1.27034154E+3	
9.83730365E+6	1.27169724E+3	
9.84530715E+6	1.27292967E+3	
9.85331066E+6	1.27525112E+3	
9.86131416E+6	1.27509244E+3	
9.86931766E+6	1.27713271E+3	
9.87732116E+6	1.27728479E+3	
9.88532466E+6	1.27856459E+3	
9.89332816E+6	1.27955894E+3	
9.90133167E+6	1.28173929E+3	
9.90933517E+6	1.28306524E+3	
9.91733867E+6	1.28498690E+3	
9.92534217E+6	1.28501981E+3	
9.93334567E+6	1.28655542E+3	
9.94134917E+6	1.28771745E+3	
9.94935268E+6	1.28849726E+3	
9.95735618E+6	1.28987823E+3	
9.96535968E+6	1.29029801E+3	
9.97336318E+6	1.29188304E+3	
9.98136668E+6	1.29255713E+3	
9.98937019E+6	1.29371531E+3	
9.99737369E+6	1.29619623E+3	
1.00053772E+7	1.29598250E+3	
1.00133807E+7	1.29793806E+3	
1.00213842E+7	1.29859059E+3	
1.00293877E+7	1.29907373E+3	
1.00373912E+7	1.30071227E+3	
1.00453947E+7	1.30210955E+3	
1.00533982E+7	1.30254952E+3	
1.00614017E+7	1.30526370E+3	
1.00694052E+7	1.30581609E+3	
1.00774087E+7	1.30793215E+3	
1.00854122E+7	1.30836551E+3	
1.00934157E+7	1.30927332E+3	
1.01014192E+7	1.31028723E+3	
1.01094227E+7	1.31234043E+3	
1.01174262E+7	1.31403258E+3	
1.01254297E+7	1.31477336E+3	
1.01334332E+7	1.31606174E+3	
1.01414367E+7	1.31667765E+3	
1.01494402E+7	1.31809297E+3	
1.01574437E+7	1.31839095E+3	
1.01654472E+7	1.32022713E+3	
1.01734507E+7	1.32155002E+3	
1.01814542E+7	1.32236847E+3	
1.01894577E+7	1.32334049E+3	
1.01974612E+7	1.32455919E+3	
1.02054647E+7	1.32605055E+3	
1.02134682E+7	1.32641551E+3	
1.02214717E+7	1.32797715E+3	
1.02294752E+7	1.32821621E+3	
1.02374787E+7	1.33106557E+3	
1.02454822E+7	1.33210135E+3	
1.02534857E+7	1.33271325E+3	
1.02614892E+7	1.33368660E+3	
1.02694927E+7	1.33619163E+3	
1.02774962E+7	1.33692079E+3	
1.02854997E+7	1.33775193E+3	
1.02935033E+7	1.33926715E+3	
1.03015068E+7	1.33871470E+3	
1.03095103E+7	1.34111096E+3	
1.03175138E+7	1.34128039E+3	
1.03255173E+7	1.34404792E+3	
1.03335208E+7	1.34335898E+3	
1.03415243E+7	1.34636861E+3	
1.03495278E+7	1.34718127E+3	
1.03575313E+7	1.34896265E+3	
1.03655348E+7	1.34875830E+3	
1.03735383E+7	1.34969504E+3	
1.03815418E+7	1.35135235E+3	
1.03895453E+7	1.35263494E+3	
1.03975488E+7	1.35317118E+3	
1.04055523E+7	1.35498812E+3	
1.04135558E+7	1.35527315E+3	
1.04215593E+7	1.35667981E+3	
1.04295628E+7	1.35796637E+3	
1.04375663E+7	1.35953959E+3	
1.04455698E+7	1.36184655E+3	
1.04535733E+7	1.36268547E+3	
1.04615768E+7	1.36363428E+3	
1.04695803E+7	1.36411252E+3	
1.04775838E+7	1.36517437E+3	
1.04855873E+7	1.36638022E+3	
1.04935908E+7	1.36884070E+3	
1.05015943E+7	1.36891946E+3	
1.05095978E+7	1.36992902E+3	
1.05176013E+7	1.37099757E+3	
1.05256048E+7	1.37195111E+3	
1.05336083E+7	1.37439422E+3	
1.05416118E+7	1.37498307E+3	
1.05496153E+7	1.37655490E+3	
1.05576188E+7	1.37693977E+3	
1.05656223E+7	1.37739813E+3	
1.05736258E+7	1.37888028E+3	
1.05816293E+7	1.37911386E+3	
1.05896328E+7	1.38204462E+3	
1.05976363E+7	1.38271672E+3	
1.06056398E+7	1.38258960E+3	
1.06136433E+7	1.38503397E+3	
1.06216468E+7	1.38627439E+3	
1.06296503E+7	1.38747261E+3	
1.06376538E+7	1.38955047E+3	
1.06456573E+7	1.38979328E+3	
1.06536608E+7	1.39123750E+3	
1.06616643E+7	1.39212219E+3	
1.06696678E+7	1.39323911E+3	
1.06776713E+7	1.39349944E+3	
1.06856748E+7	1.39544443E+3	
1.06936783E+7	1.39732193E+3	
1.07016818E+7	1.39818893E+3	
1.07096853E+7	1.39819110E+3	
1.07176888E+7	1.40034853E+3	
1.07256923E+7	1.40151503E+3	
1.07336958E+7	1.40198523E+3	
1.07416993E+7	1.40322708E+3	
1.07497029E+7	1.40479204E+3	
1.07577064E+7	1.40588561E+3	
1.07657099E+7	1.40691675E+3	
1.07737134E+7	1.40796163E+3	
1.07817169E+7	1.41043303E+3	
1.07897204E+7	1.41090474E+3	
1.07977239E+7	1.41281495E+3	
1.08057274E+7	1.41310088E+3	
1.08137309E+7	1.41423732E+3	
1.08217344E+7	1.41653923E+3	
1.08297379E+7	1.41622738E+3	
1.08377414E+7	1.41825977E+3	
1.08457449E+7	1.41953326E+3	
1.08537484E+7	1.42017101E+3	
1.08617519E+7	1.42128170E+3	
1.08697554E+7	1.42294017E+3	
1.08777589E+7	1.42281972E+3	
1.08857624E+7	1.42574666E+3	
1.08937659E+7	1.42610506E+3	
1.09017694E+7	1.42718962E+3	
1.09097729E+7	1.42824700E+3	
1.09177764E+7	1.43043146E+3	
1.09257799E+7	1.43074450E+3	
1.09337834E+7	1.43199371E+3	
1.09417869E+7	1.43331839E+3	
1.09497904E+7	1.43433090E+3	
1.09577939E+7	1.43575544E+3	
1.09657974E+7	1.43801746E+3	
1.09738009E+7	1.43754792E+3	
1.09818044E+7	1.43963011E+3	
1.09898079E+7	1.44115903E+3	
1.09978114E+7	1.44182345E+3	
1.10058149E+7	1.44239088E+3	
1.10138184E+7	1.44432110E+3	
1.10218219E+7	1.44443961E+3	
1.10298254E+7	1.44621691E+3	
1.10378289E+7	1.44644311E+3	
1.10458324E+7	1.44960387E+3	
1.10538359E+7	1.45030354E+3	
1.10618394E+7	1.45145798E+3	
1.10698429E+7	1.45260857E+3	
1.10778464E+7	1.45356900E+3	
1.10858499E+7	1.45579505E+3	
1.10938534E+7	1.45569458E+3	
1.11018569E+7	1.45662726E+3	
1.11098604E+7	1.45749688E+3	
1.11178639E+7	1.45942342E+3	
1.11258674E+7	1.46128213E+3	
1.11338709E+7	1.46102756E+3	
1.11418744E+7	1.46214131E+3	
1.11498779E+7	1.46492932E+3	
1.11578814E+7	1.46618966E+3	
1.11658849E+7	1.46595128E+3	
1.11738884E+7	1.46777612E+3	
1.11818919E+7	1.46874472E+3	
1.11898954E+7	1.47006303E+3	
1.11978989E+7	1.47135562E+3	
1.12059025E+7	1.47188018E+3	
1.12139060E+7	1.47261403E+3	
1.12219095E+7	1.47550750E+3	
1.12299130E+7	1.47574034E+3	
1.12379165E+7	1.47765466E+3	
1.12459200E+7	1.47806330E+3	
1.12539235E+7	1.48052756E+3	
1.12619270E+7	1.48091825E+3	
1.12699305E+7	1.48202042E+3	
1.12779340E+7	1.48323641E+3	
1.12859375E+7	1.48485290E+3	
1.12939410E+7	1.48488191E+3	
1.13019445E+7	1.48748360E+3	
1.13099480E+7	1.48749262E+3	
1.13179515E+7	1.49024566E+3	
1.13259550E+7	1.49036122E+3	
1.13339585E+7	1.49171324E+3	
1.13419620E+7	1.49252510E+3	
1.13499655E+7	1.49408458E+3	
1.13579690E+7	1.49520496E+3	
1.13659725E+7	1.49589986E+3	
1.13739760E+7	1.49679093E+3	
1.13819795E+7	1.49898604E+3	
1.13899830E+7	1.49877038E+3	
1.13979865E+7	1.50046851E+3	
1.14059900E+7	1.50242205E+3	
1.14139935E+7	1.50391826E+3	
1.14219970E+7	1.50462419E+3	
1.14300005E+7	1.50602020E+3	
1.14380040E+7	1.50733072E+3	
1.14460075E+7	1.50839922E+3	
1.14540110E+7	1.50978055E+3	
1.14620145E+7	1.50966095E+3	
1.14700180E+7	1.51215290E+3	
1.14780215E+7	1.51326846E+3	
1.14860250E+7	1.51424648E+3	
1.14940285E+7	1.51605418E+3	
1.15020320E+7	1.51584663E+3	
1.15100355E+7	1.51781077E+3	
1.15180390E+7	1.51883947E+3	
1.15260425E+7	1.51965948E+3	
1.15340460E+7	1.52130832E+3	
1.15420495E+7	1.52271205E+3	
1.15500530E+7	1.52382241E+3	
1.15580565E+7	1.52452512E+3	
1.15660600E+7	1.52668569E+3	
1.15740635E+7	1.52694969E+3	
1.15820670E+7	1.52829519E+3	
1.15900705E+7	1.53061953E+3	
1.15980740E+7	1.53068170E+3	
1.16060775E+7	1.53152694E+3	
1.16140810E+7	1.53405698E+3	
1.16220845E+7	1.53479141E+3	
1.16300880E+7	1.53520431E+3	
1.16380915E+7	1.53698703E+3	
1.16460950E+7	1.53827596E+3	
1.16540985E+7	1.54043038E+3	
1.16621021E+7	1.54041668E+3	
1.16701056E+7	1.54211387E+3	
1.16781091E+7	1.54354226E+3	
1.16861126E+7	1.54383277E+3	
1.16941161E+7	1.54542766E+3	
1.17021196E+7	1.54620862E+3	
1.17101231E+7	1.54839854E+3	
1.17181266E+7	1.54949685E+3	
1.17261301E+7	1.55093167E+3	
