Excitation
"Frequency"[Hz]	"VoltageSource1 [Ohm]"	
1.14600000E+7	1.92102450E+2	
1.14610000E+7	1.92020797E+2	
1.14620000E+7	1.92008982E+2	
1.14630000E+7	1.92176330E+2	
1.14640000E+7	1.91983770E+2	
1.14650000E+7	1.92432890E+2	
1.14660000E+7	1.92047056E+2	
1.14670000E+7	1.92277990E+2	
1.14680000E+7	1.92056166E+2	
1.14690000E+7	1.92075357E+2	
1.14700000E+7	1.92165397E+2	
1.14710000E+7	1.92295954E+2	
1.14720000E+7	1.92133139E+2	
1.14730000E+7	1.92277952E+2	
1.14740000E+7	1.92199853E+2	
1.14750000E+7	1.92298070E+2	
1.14760000E+7	1.92390474E+2	
1.14770000E+7	1.92424061E+2	
1.14780000E+7	1.92301375E+2	
1.14790000E+7	1.92482964E+2	
1.14800000E+7	1.92352462E+2	
1.14810000E+7	1.92219709E+2	
1.14820000E+7	1.92387401E+2	
1.14830000E+7	1.92470551E+2	
1.14840000E+7	1.92662267E+2	
1.14850000E+7	1.92471108E+2	
1.14860000E+7	1.92479567E+2	
1.14870000E+7	1.92536379E+2	
1.14880000E+7	1.92460278E+2	
1.14890000E+7	1.92518608E+2	
1.14900000E+7	1.92677886E+2	
1.14910000E+7	1.92529484E+2	
1.14920000E+7	1.92773436E+2	
1.14930000E+7	1.92830825E+2	
1.14940000E+7	1.92722688E+2	
1.14950000E+7	1.92573878E+2	
1.14960000E+7	1.92528006E+2	
1.14970000E+7	1.92819209E+2	
1.14980000E+7	1.92780311E+2	
1.14990000E+7	1.92880840E+2	
1.15000000E+7	1.92867490E+2	
1.15010000E+7	1.92845200E+2	
1.15020000E+7	1.92725005E+2	
1.15030000E+7	1.92799632E+2	
1.15040000E+7	1.92697773E+2	
1.15050000E+7	1.92814139E+2	
1.15060000E+7	1.92637889E+2	
1.15070000E+7	1.92825765E+2	
1.15080000E+7	1.92928087E+2	
1.15090000E+7	1.92967881E+2	
1.15100000E+7	1.93019598E+2	
1.15110000E+7	1.93062994E+2	
1.15120000E+7	1.92957978E+2	
1.15130000E+7	1.93110701E+2	
1.15140000E+7	1.92952347E+2	
1.15150000E+7	1.93049278E+2	
1.15160000E+7	1.92923436E+2	
1.15170000E+7	1.92975012E+2	
1.15180000E+7	1.93066924E+2	
1.15190000E+7	1.93147966E+2	
1.15200000E+7	1.93200886E+2	
1.15210000E+7	1.93215549E+2	
1.15220000E+7	1.93076802E+2	
1.15230000E+7	1.93132192E+2	
1.15240000E+7	1.93084029E+2	
1.15250000E+7	1.93051603E+2	
1.15260000E+7	1.93185585E+2	
1.15270000E+7	1.93095174E+2	
1.15280000E+7	1.93221709E+2	
1.15290000E+7	1.93302866E+2	
1.15300000E+7	1.93287861E+2	
1.15310000E+7	1.93173303E+2	
1.15320000E+7	1.93469231E+2	
1.15330000E+7	1.93375611E+2	
1.15340000E+7	1.93502989E+2	
1.15350000E+7	1.93209914E+2	
1.15360000E+7	1.93450834E+2	
1.15370000E+7	1.93363906E+2	
1.15380000E+7	1.93551932E+2	
1.15390000E+7	1.93345091E+2	
1.15400000E+7	1.93511455E+2	
1.15410000E+7	1.93391145E+2	
1.15420000E+7	1.93498820E+2	
1.15430000E+7	1.93545055E+2	
1.15440000E+7	1.93696267E+2	
1.15450000E+7	1.93458506E+2	
1.15460000E+7	1.93626732E+2	
1.15470000E+7	1.93470964E+2	
1.15480000E+7	1.93366810E+2	
1.15490000E+7	1.93677020E+2	
1.15500000E+7	1.93426450E+2	
1.15510000E+7	1.93882060E+2	
1.15520000E+7	1.93660294E+2	
1.15530000E+7	1.93679997E+2	
1.15540000E+7	1.93855717E+2	
1.15550000E+7	1.93771363E+2	
1.15560000E+7	1.93725172E+2	
1.15570000E+7	1.93797363E+2	
1.15580000E+7	1.93960671E+2	
1.15590000E+7	1.93651033E+2	
1.15600000E+7	1.93815172E+2	
1.15610000E+7	1.93831334E+2	
1.15620000E+7	1.93881584E+2	
1.15630000E+7	1.94020096E+2	
1.15640000E+7	1.93884567E+2	
1.15650000E+7	1.94064274E+2	
1.15660000E+7	1.93958826E+2	
1.15670000E+7	1.93989788E+2	
1.15680000E+7	1.94096538E+2	
1.15690000E+7	1.93905914E+2	
1.15700000E+7	1.94007395E+2	
1.15710000E+7	1.93910641E+2	
1.15720000E+7	1.94185792E+2	
1.15730000E+7	1.94192114E+2	
1.15740000E+7	1.94229214E+2	
1.15750000E+7	1.94074675E+2	
1.15760000E+7	1.93897940E+2	
1.15770000E+7	1.94088455E+2	
1.15780000E+7	1.94288597E+2	
1.15790000E+7	1.94271432E+2	
1.15800000E+7	1.94346850E+2	
1.15810000E+7	1.94163683E+2	
1.15820000E+7	1.94162076E+2	
1.15830000E+7	1.94370474E+2	
1.15840000E+7	1.94378946E+2	
1.15850000E+7	1.94065458E+2	
1.15860000E+7	1.94224260E+2	
1.15870000E+7	1.94431617E+2	
1.15880000E+7	1.94594459E+2	
1.15890000E+7	1.94271829E+2	
1.15900000E+7	1.94294932E+2	
1.15910000E+7	1.94523094E+2	
1.15920000E+7	1.94435951E+2	
1.15930000E+7	1.94587030E+2	
1.15940000E+7	1.94382440E+2	
1.15950000E+7	1.94495793E+2	
1.15960000E+7	1.94450714E+2	
1.15970000E+7	1.94326231E+2	
1.15980000E+7	1.94456864E+2	
1.15990000E+7	1.94293104E+2	
1.16000000E+7	1.94652204E+2	
1.16010000E+7	1.94618651E+2	
1.16020000E+7	1.94575765E+2	
1.16030000E+7	1.94555813E+2	
1.16040000E+7	1.94486293E+2	
1.16050000E+7	1.94478099E+2	
1.16060000E+7	1.94776553E+2	
1.16070000E+7	1.94780897E+2	
1.16080000E+7	1.94603474E+2	
1.16090000E+7	1.94582056E+2	
1.16100000E+7	1.94738671E+2	
1.16110000E+7	1.94744869E+2	
1.16120000E+7	1.94549252E+2	
1.16130000E+7	1.94909432E+2	
1.16140000E+7	1.94876546E+2	
1.16150000E+7	1.94907207E+2	
1.16160000E+7	1.94956115E+2	
1.16170000E+7	1.94838843E+2	
1.16180000E+7	1.94894383E+2	
1.16190000E+7	1.94807557E+2	
1.16200000E+7	1.94863589E+2	
1.16210000E+7	1.94887966E+2	
1.16220000E+7	1.95007564E+2	
1.16230000E+7	1.95028296E+2	
1.16240000E+7	1.94956960E+2	
1.16250000E+7	1.94887218E+2	
1.16260000E+7	1.94909539E+2	
1.16270000E+7	1.95095637E+2	
1.16280000E+7	1.95294990E+2	
1.16290000E+7	1.95096654E+2	
1.16300000E+7	1.95113876E+2	
1.16310000E+7	1.95094973E+2	
1.16320000E+7	1.95008031E+2	
1.16330000E+7	1.95229463E+2	
1.16340000E+7	1.95167326E+2	
1.16350000E+7	1.95075328E+2	
1.16360000E+7	1.95126694E+2	
1.16370000E+7	1.95114771E+2	
1.16380000E+7	1.95375021E+2	
1.16390000E+7	1.95197182E+2	
1.16400000E+7	1.95253555E+2	
1.16410000E+7	1.95440622E+2	
1.16420000E+7	1.95349097E+2	
1.16430000E+7	1.95276735E+2	
1.16440000E+7	1.95072549E+2	
1.16450000E+7	1.95285817E+2	
1.16460000E+7	1.95370527E+2	
1.16470000E+7	1.95396320E+2	
1.16480000E+7	1.95425059E+2	
1.16490000E+7	1.95344745E+2	
1.16500000E+7	1.95239775E+2	
1.16510000E+7	1.95531394E+2	
1.16520000E+7	1.95396467E+2	
1.16530000E+7	1.95577490E+2	
1.16540000E+7	1.95599183E+2	
1.16550000E+7	1.95595401E+2	
1.16560000E+7	1.95585409E+2	
1.16570000E+7	1.95453313E+2	
1.16580000E+7	1.95501072E+2	
1.16590000E+7	1.95472996E+2	
1.16600000E+7	1.95390895E+2	
1.16610000E+7	1.95508721E+2	
1.16620000E+7	1.95511683E+2	
1.16630000E+7	1.95480568E+2	
1.16640000E+7	1.95468205E+2	
1.16650000E+7	1.95611930E+2	
1.16660000E+7	1.95480607E+2	
1.16670000E+7	1.95639093E+2	
1.16680000E+7	1.95598610E+2	
1.16690000E+7	1.95795235E+2	
1.16700000E+7	1.95783788E+2	
1.16710000E+7	1.95784505E+2	
1.16720000E+7	1.95658788E+2	
1.16730000E+7	1.95819100E+2	
1.16740000E+7	1.95627736E+2	
1.16750000E+7	1.95668993E+2	
1.16760000E+7	1.95854594E+2	
1.16770000E+7	1.95925918E+2	
1.16780000E+7	1.95893001E+2	
1.16790000E+7	1.95820327E+2	
1.16800000E+7	1.95798023E+2	
1.16810000E+7	1.95958422E+2	
1.16820000E+7	1.95948178E+2	
1.16830000E+7	1.95944216E+2	
1.16840000E+7	1.96062324E+2	
1.16850000E+7	1.95773514E+2	
1.16860000E+7	1.95880616E+2	
1.16870000E+7	1.96061456E+2	
1.16880000E+7	1.96034166E+2	
1.16890000E+7	1.95886988E+2	
1.16900000E+7	1.96155891E+2	
1.16910000E+7	1.95973341E+2	
1.16920000E+7	1.96068440E+2	
1.16930000E+7	1.96202702E+2	
1.16940000E+7	1.96154120E+2	
1.16950000E+7	1.96213947E+2	
1.16960000E+7	1.96226116E+2	
1.16970000E+7	1.96163296E+2	
1.16980000E+7	1.96221307E+2	
1.16990000E+7	1.96268566E+2	
1.17000000E+7	1.96452554E+2	
1.17010000E+7	1.96358149E+2	
1.17020000E+7	1.96273750E+2	
1.17030000E+7	1.96479939E+2	
1.17040000E+7	1.96304174E+2	
1.17050000E+7	1.96338352E+2	
1.17060000E+7	1.96496400E+2	
1.17070000E+7	1.96302351E+2	
1.17080000E+7	1.96572719E+2	
1.17090000E+7	1.96468077E+2	
1.17100000E+7	1.96459059E+2	
1.17110000E+7	1.96452070E+2	
1.17120000E+7	1.96543788E+2	
1.17130000E+7	1.96590180E+2	
1.17140000E+7	1.96526207E+2	
1.17150000E+7	1.96629889E+2	
1.17160000E+7	1.96518889E+2	
1.17170000E+7	1.96729855E+2	
1.17180000E+7	1.96666911E+2	
1.17190000E+7	1.96870903E+2	
1.17200000E+7	1.96718277E+2	
1.17210000E+7	1.96782393E+2	
1.17220000E+7	1.96751031E+2	
1.17230000E+7	1.96792166E+2	
1.17240000E+7	1.96817843E+2	
1.17250000E+7	1.96708874E+2	
1.17260000E+7	1.96952124E+2	
1.17270000E+7	1.96875148E+2	
1.17280000E+7	1.96666853E+2	
1.17290000E+7	1.96950940E+2	
1.17300000E+7	1.96931296E+2	
1.17310000E+7	1.96911101E+2	
1.17320000E+7	1.96915902E+2	
1.17330000E+7	1.97067215E+2	
1.17340000E+7	1.96786766E+2	
1.17350000E+7	1.97068985E+2	
1.17360000E+7	1.96893018E+2	
1.17370000E+7	1.96889032E+2	
1.17380000E+7	1.96843688E+2	
1.17390000E+7	1.97051549E+2	
1.17400000E+7	1.97111932E+2	
1.17410000E+7	1.97002365E+2	
1.17420000E+7	1.97044833E+2	
1.17430000E+7	1.97120128E+2	
1.17440000E+7	1.97285130E+2	
1.17450000E+7	1.97112360E+2	
1.17460000E+7	1.97165780E+2	
1.17470000E+7	1.97072915E+2	
1.17480000E+7	1.97295592E+2	
1.17490000E+7	1.97179043E+2	
1.17500000E+7	1.97223623E+2	
1.17510000E+7	1.97245443E+2	
1.17520000E+7	1.97381902E+2	
1.17530000E+7	1.97406071E+2	
1.17540000E+7	1.97290717E+2	
1.17550000E+7	1.97392960E+2	
1.17560000E+7	1.97288977E+2	
1.17570000E+7	1.97336125E+2	
1.17580000E+7	1.97328613E+2	
1.17590000E+7	1.97464210E+2	
1.17600000E+7	1.97247515E+2	
1.17610000E+7	1.97615774E+2	
1.17620000E+7	1.97424026E+2	
1.17630000E+7	1.97469967E+2	
1.17640000E+7	1.97490654E+2	
1.17650000E+7	1.97404041E+2	
1.17660000E+7	1.97671938E+2	
1.17670000E+7	1.97458480E+2	
1.17680000E+7	1.97653898E+2	
1.17690000E+7	1.97570261E+2	
1.17700000E+7	1.97676424E+2	
1.17710000E+7	1.97681516E+2	
1.17720000E+7	1.97595554E+2	
1.17730000E+7	1.97560607E+2	
1.17740000E+7	1.97730328E+2	
1.17750000E+7	1.97638400E+2	
1.17760000E+7	1.97827148E+2	
1.17770000E+7	1.97749213E+2	
1.17780000E+7	1.97911117E+2	
1.17790000E+7	1.97732921E+2	
1.17800000E+7	1.97701517E+2	
1.17810000E+7	1.97802210E+2	
1.17820000E+7	1.97751062E+2	
1.17830000E+7	1.97760075E+2	
1.17840000E+7	1.97901858E+2	
1.17850000E+7	1.97867455E+2	
1.17860000E+7	1.97834893E+2	
1.17870000E+7	1.98023348E+2	
1.17880000E+7	1.97848984E+2	
1.17890000E+7	1.98032933E+2	
1.17900000E+7	1.97792350E+2	
1.17910000E+7	1.97944054E+2	
1.17920000E+7	1.97990795E+2	
1.17930000E+7	1.97880701E+2	
1.17940000E+7	1.98200496E+2	
1.17950000E+7	1.98071732E+2	
1.17960000E+7	1.98165962E+2	
1.17970000E+7	1.97909267E+2	
1.17980000E+7	1.98299053E+2	
1.17990000E+7	1.98042494E+2	
1.18000000E+7	1.98183790E+2	
1.18010000E+7	1.98062959E+2	
1.18020000E+7	1.98068536E+2	
1.18030000E+7	1.98116932E+2	
1.18040000E+7	1.98037703E+2	
1.18050000E+7	1.98375603E+2	
1.18060000E+7	1.98228183E+2	
1.18070000E+7	1.98179179E+2	
1.18080000E+7	1.98111085E+2	
1.18090000E+7	1.98281475E+2	
1.18100000E+7	1.98174922E+2	
1.18110000E+7	1.98307584E+2	
1.18120000E+7	1.98361209E+2	
1.18130000E+7	1.98270897E+2	
1.18140000E+7	1.98423288E+2	
1.18150000E+7	1.98356588E+2	
1.18160000E+7	1.98444013E+2	
1.18170000E+7	1.98411625E+2	
1.18180000E+7	1.98605746E+2	
1.18190000E+7	1.98468901E+2	
1.18200000E+7	1.98517777E+2	
1.18210000E+7	1.98469399E+2	
1.18220000E+7	1.98403853E+2	
1.18230000E+7	1.98414752E+2	
1.18240000E+7	1.98582869E+2	
1.18250000E+7	1.98618147E+2	
1.18260000E+7	1.98524393E+2	
1.18270000E+7	1.98611072E+2	
1.18280000E+7	1.98716852E+2	
1.18290000E+7	1.98572734E+2	
1.18300000E+7	1.98671682E+2	
1.18310000E+7	1.98746859E+2	
1.18320000E+7	1.98604894E+2	
1.18330000E+7	1.98711924E+2	
1.18340000E+7	1.98627732E+2	
1.18350000E+7	1.98753656E+2	
1.18360000E+7	1.98589397E+2	
1.18370000E+7	1.98680177E+2	
1.18380000E+7	1.98776541E+2	
1.18390000E+7	1.98789612E+2	
1.18400000E+7	1.98807034E+2	
1.18410000E+7	1.98728112E+2	
1.18420000E+7	1.98687737E+2	
1.18430000E+7	1.99060817E+2	
1.18440000E+7	1.98860483E+2	
1.18450000E+7	1.98960451E+2	
1.18460000E+7	1.98920690E+2	
1.18470000E+7	1.98964645E+2	
1.18480000E+7	1.99039993E+2	
1.18490000E+7	1.99061840E+2	
1.18500000E+7	1.99014330E+2	
1.18510000E+7	1.99011699E+2	
1.18520000E+7	1.98956941E+2	
1.18530000E+7	1.99022123E+2	
1.18540000E+7	1.99107562E+2	
1.18550000E+7	1.98896319E+2	
1.18560000E+7	1.99002287E+2	
1.18570000E+7	1.99126702E+2	
1.18580000E+7	1.99095081E+2	
1.18590000E+7	1.99119612E+2	
1.18600000E+7	1.99167678E+2	
1.18610000E+7	1.99139374E+2	
1.18620000E+7	1.99101602E+2	
1.18630000E+7	1.99139471E+2	
1.18640000E+7	1.99137593E+2	
1.18650000E+7	1.99064469E+2	
1.18660000E+7	1.99208396E+2	
1.18670000E+7	1.99110576E+2	
1.18680000E+7	1.99400876E+2	
1.18690000E+7	1.99236515E+2	
1.18700000E+7	1.99353413E+2	
1.18710000E+7	1.99293303E+2	
1.18720000E+7	1.99420682E+2	
1.18730000E+7	1.99511544E+2	
1.18740000E+7	1.99284756E+2	
1.18750000E+7	1.99390495E+2	
1.18760000E+7	1.99298058E+2	
1.18770000E+7	1.99489047E+2	
1.18780000E+7	1.99509175E+2	
1.18790000E+7	1.99437071E+2	
1.18800000E+7	1.99549585E+2	
1.18810000E+7	1.99354683E+2	
1.18820000E+7	1.99430928E+2	
1.18830000E+7	1.99529505E+2	
1.18840000E+7	1.99551626E+2	
1.18850000E+7	1.99515280E+2	
1.18860000E+7	1.99533506E+2	
1.18870000E+7	1.99521750E+2	
1.18880000E+7	1.99702830E+2	
1.18890000E+7	1.99732093E+2	
1.18900000E+7	1.99687002E+2	
1.18910000E+7	1.99609555E+2	
1.18920000E+7	1.99709998E+2	
1.18930000E+7	1.99657448E+2	
1.18940000E+7	1.99575570E+2	
1.18950000E+7	1.99635960E+2	
1.18960000E+7	1.99766797E+2	
1.18970000E+7	1.99805146E+2	
1.18980000E+7	1.99916623E+2	
1.18990000E+7	1.99757448E+2	
1.19000000E+7	1.99905463E+2	
1.19010000E+7	1.99896783E+2	
1.19020000E+7	1.99673235E+2	
1.19030000E+7	1.99580548E+2	
1.19040000E+7	1.99849864E+2	
1.19050000E+7	1.99956586E+2	
1.19060000E+7	1.99961841E+2	
1.19070000E+7	2.00069212E+2	
1.19080000E+7	1.99945254E+2	
1.19090000E+7	1.99818517E+2	
1.19100000E+7	1.99891475E+2	
1.19110000E+7	2.00134670E+2	
1.19120000E+7	2.00161789E+2	
1.19130000E+7	2.00049101E+2	
1.19140000E+7	2.00074735E+2	
1.19150000E+7	2.00122144E+2	
1.19160000E+7	2.00135441E+2	
1.19170000E+7	2.00081761E+2	
1.19180000E+7	2.00255869E+2	
1.19190000E+7	1.99925396E+2	
1.19200000E+7	2.00164805E+2	
1.19210000E+7	2.00335753E+2	
1.19220000E+7	2.00241872E+2	
1.19230000E+7	2.00086561E+2	
1.19240000E+7	2.00104196E+2	
1.19250000E+7	2.00334322E+2	
1.19260000E+7	2.00248545E+2	
1.19270000E+7	2.00197556E+2	
1.19280000E+7	2.00246413E+2	
1.19290000E+7	2.00152822E+2	
1.19300000E+7	2.00464546E+2	
1.19310000E+7	2.00280090E+2	
1.19320000E+7	2.00387104E+2	
1.19330000E+7	2.00470102E+2	
1.19340000E+7	2.00326843E+2	
1.19350000E+7	2.00327747E+2	
1.19360000E+7	2.00397363E+2	
1.19370000E+7	2.00442845E+2	
1.19380000E+7	2.00508958E+2	
1.19390000E+7	2.00361394E+2	
1.19400000E+7	2.00437953E+2	
1.19410000E+7	2.00563881E+2	
1.19420000E+7	2.00536799E+2	
1.19430000E+7	2.00491729E+2	
1.19440000E+7	2.00455342E+2	
1.19450000E+7	2.00568739E+2	
1.19460000E+7	2.00710288E+2	
1.19470000E+7	2.00597613E+2	
1.19480000E+7	2.00576319E+2	
1.19490000E+7	2.00654218E+2	
1.19500000E+7	2.00756400E+2	
1.19510000E+7	2.00715916E+2	
1.19520000E+7	2.00674800E+2	
1.19530000E+7	2.00722130E+2	
1.19540000E+7	2.00664460E+2	
1.19550000E+7	2.00638303E+2	
1.19560000E+7	2.00874688E+2	
1.19570000E+7	2.00929103E+2	
1.19580000E+7	2.00748970E+2	
1.19590000E+7	2.00937449E+2	
1.19600000E+7	2.00753197E+2	
1.19610000E+7	2.00912855E+2	
1.19620000E+7	2.00882557E+2	
1.19630000E+7	2.00828322E+2	
1.19640000E+7	2.00827947E+2	
1.19650000E+7	2.01002454E+2	
1.19660000E+7	2.01162959E+2	
1.19670000E+7	2.01098833E+2	
1.19680000E+7	2.01041988E+2	
1.19690000E+7	2.00988766E+2	
1.19700000E+7	2.00975157E+2	
1.19710000E+7	2.01024951E+2	
1.19720000E+7	2.00957679E+2	
1.19730000E+7	2.01049552E+2	
1.19740000E+7	2.01196158E+2	
1.19750000E+7	2.00897811E+2	
1.19760000E+7	2.01143567E+2	
1.19770000E+7	2.01048465E+2	
1.19780000E+7	2.01077549E+2	
1.19790000E+7	2.01135070E+2	
1.19800000E+7	2.01313198E+2	
1.19810000E+7	2.01177109E+2	
1.19820000E+7	2.01240166E+2	
1.19830000E+7	2.01219383E+2	
1.19840000E+7	2.01374001E+2	
1.19850000E+7	2.01335683E+2	
1.19860000E+7	2.01241648E+2	
1.19870000E+7	2.01284560E+2	
1.19880000E+7	2.01281494E+2	
1.19890000E+7	2.01255480E+2	
1.19900000E+7	2.01532308E+2	
1.19910000E+7	2.01543242E+2	
1.19920000E+7	2.01415968E+2	
1.19930000E+7	2.01405092E+2	
1.19940000E+7	2.01359592E+2	
1.19950000E+7	2.01529787E+2	
1.19960000E+7	2.01410529E+2	
1.19970000E+7	2.01406049E+2	
1.19980000E+7	2.01484508E+2	
1.19990000E+7	2.01438690E+2	
1.20000000E+7	2.01543897E+2	
1.20010000E+7	2.01554436E+2	
1.20020000E+7	2.01709866E+2	
1.20030000E+7	2.01594928E+2	
1.20040000E+7	2.01669165E+2	
1.20050000E+7	2.01569134E+2	
1.20060000E+7	2.01696305E+2	
1.20070000E+7	2.01694680E+2	
1.20080000E+7	2.01807904E+2	
1.20090000E+7	2.01640862E+2	
1.20100000E+7	2.01717553E+2	
1.20110000E+7	2.01671283E+2	
1.20120000E+7	2.01750257E+2	
1.20130000E+7	2.01808217E+2	
1.20140000E+7	2.01922651E+2	
1.20150000E+7	2.01894222E+2	
1.20160000E+7	2.02272516E+2	
1.20170000E+7	2.02066278E+2	
1.20180000E+7	2.02093388E+2	
1.20190000E+7	2.02085700E+2	
1.20200000E+7	2.02107882E+2	
1.20210000E+7	2.01926234E+2	
1.20220000E+7	2.02311967E+2	
1.20230000E+7	2.02169979E+2	
1.20240000E+7	2.02249825E+2	
1.20250000E+7	2.02426567E+2	
1.20260000E+7	2.02282147E+2	
1.20270000E+7	2.02435173E+2	
1.20280000E+7	2.02263061E+2	
1.20290000E+7	2.02397149E+2	
1.20300000E+7	2.02294561E+2	
1.20310000E+7	2.02309088E+2	
1.20320000E+7	2.02516496E+2	
1.20330000E+7	2.02320440E+2	
1.20340000E+7	2.02499387E+2	
1.20350000E+7	2.02468343E+2	
1.20360000E+7	2.02457044E+2	
1.20370000E+7	2.02550161E+2	
1.20380000E+7	2.02509431E+2	
1.20390000E+7	2.02416198E+2	
1.20400000E+7	2.02556216E+2	
1.20410000E+7	2.02403747E+2	
1.20420000E+7	2.02466823E+2	
1.20430000E+7	2.02486914E+2	
1.20440000E+7	2.02597533E+2	
1.20450000E+7	2.02560145E+2	
1.20460000E+7	2.02478845E+2	
1.20470000E+7	2.02555170E+2	
1.20480000E+7	2.02466396E+2	
1.20490000E+7	2.02750190E+2	
1.20500000E+7	2.02556422E+2	
1.20510000E+7	2.02692642E+2	
1.20520000E+7	2.02603774E+2	
1.20530000E+7	2.02420810E+2	
1.20540000E+7	2.02603416E+2	
1.20550000E+7	2.02687963E+2	
1.20560000E+7	2.02770550E+2	
1.20570000E+7	2.02875167E+2	
1.20580000E+7	2.02744532E+2	
1.20590000E+7	2.02721590E+2	
1.20600000E+7	2.02805741E+2	
1.20610000E+7	2.02718786E+2	
1.20620000E+7	2.02878846E+2	
1.20630000E+7	2.02861880E+2	
1.20640000E+7	2.02941559E+2	
1.20650000E+7	2.02833917E+2	
1.20660000E+7	2.02788241E+2	
1.20670000E+7	2.02926261E+2	
1.20680000E+7	2.02934309E+2	
1.20690000E+7	2.03138997E+2	
1.20700000E+7	2.02882152E+2	
1.20710000E+7	2.03085338E+2	
1.20720000E+7	2.02919737E+2	
1.20730000E+7	2.03166723E+2	
1.20740000E+7	2.03077014E+2	
1.20750000E+7	2.03188476E+2	
1.20760000E+7	2.03180843E+2	
1.20770000E+7	2.02966265E+2	
1.20780000E+7	2.03092119E+2	
1.20790000E+7	2.03096345E+2	
1.20800000E+7	2.03263365E+2	
1.20810000E+7	2.03225902E+2	
1.20820000E+7	2.03182937E+2	
1.20830000E+7	2.03283968E+2	
1.20840000E+7	2.03247946E+2	
1.20850000E+7	2.03164079E+2	
1.20860000E+7	2.03383109E+2	
1.20870000E+7	2.03048434E+2	
1.20880000E+7	2.03092721E+2	
1.20890000E+7	2.03225034E+2	
1.20900000E+7	2.03247379E+2	
1.20910000E+7	2.03329633E+2	
1.20920000E+7	2.03357728E+2	
1.20930000E+7	2.03312442E+2	
1.20940000E+7	2.03331449E+2	
1.20950000E+7	2.03425965E+2	
1.20960000E+7	2.03421900E+2	
1.20970000E+7	2.03404426E+2	
1.20980000E+7	2.03306950E+2	
1.20990000E+7	2.03450100E+2	
1.21000000E+7	2.03503522E+2	
1.21010000E+7	2.03619153E+2	
1.21020000E+7	2.03566684E+2	
1.21030000E+7	2.03591350E+2	
1.21040000E+7	2.03470891E+2	
1.21050000E+7	2.03575634E+2	
1.21060000E+7	2.03581182E+2	
1.21070000E+7	2.03670297E+2	
1.21080000E+7	2.03470687E+2	
1.21090000E+7	2.03456752E+2	
1.21100000E+7	2.03486263E+2	
1.21110000E+7	2.03663007E+2	
1.21120000E+7	2.03671724E+2	
1.21130000E+7	2.03629353E+2	
1.21140000E+7	2.03607376E+2	
1.21150000E+7	2.03777154E+2	
1.21160000E+7	2.03780494E+2	
1.21170000E+7	2.03776531E+2	
1.21180000E+7	2.03727107E+2	
1.21190000E+7	2.03813306E+2	
1.21200000E+7	2.03760514E+2	
1.21210000E+7	2.03942260E+2	
1.21220000E+7	2.03866662E+2	
1.21230000E+7	2.03841921E+2	
1.21240000E+7	2.04027134E+2	
1.21250000E+7	2.03959079E+2	
1.21260000E+7	2.03959324E+2	
1.21270000E+7	2.03792170E+2	
1.21280000E+7	2.04163978E+2	
1.21290000E+7	2.04029921E+2	
1.21300000E+7	2.03864689E+2	
1.21310000E+7	2.04056607E+2	
1.21320000E+7	2.03964630E+2	
1.21330000E+7	2.03947284E+2	
1.21340000E+7	2.04079004E+2	
1.21350000E+7	2.04154622E+2	
1.21360000E+7	2.04123398E+2	
1.21370000E+7	2.03959950E+2	
1.21380000E+7	2.04019637E+2	
1.21390000E+7	2.04085333E+2	
1.21400000E+7	2.04160543E+2	
1.21410000E+7	2.04095147E+2	
1.21420000E+7	2.04274837E+2	
1.21430000E+7	2.04267687E+2	
1.21440000E+7	2.04214465E+2	
1.21450000E+7	2.04005600E+2	
1.21460000E+7	2.04171016E+2	
1.21470000E+7	2.04185454E+2	
1.21480000E+7	2.04419567E+2	
1.21490000E+7	2.04363598E+2	
1.21500000E+7	2.04218237E+2	
1.21510000E+7	2.04383617E+2	
1.21520000E+7	2.04398195E+2	
1.21530000E+7	2.04645919E+2	
1.21540000E+7	2.04365288E+2	
1.21550000E+7	2.04298706E+2	
1.21560000E+7	2.04523040E+2	
1.21570000E+7	2.04533008E+2	
1.21580000E+7	2.04792605E+2	
1.21590000E+7	2.04538904E+2	
1.21600000E+7	2.04459715E+2	
1.21610000E+7	2.04514742E+2	
1.21620000E+7	2.04607646E+2	
1.21630000E+7	2.04563023E+2	
1.21640000E+7	2.04682490E+2	
1.21650000E+7	2.04724162E+2	
1.21660000E+7	2.04801803E+2	
1.21670000E+7	2.04757888E+2	
1.21680000E+7	2.04849111E+2	
1.21690000E+7	2.04894195E+2	
1.21700000E+7	2.04744397E+2	
1.21710000E+7	2.04870672E+2	
1.21720000E+7	2.04778543E+2	
1.21730000E+7	2.04748154E+2	
1.21740000E+7	2.04815596E+2	
1.21750000E+7	2.04862358E+2	
1.21760000E+7	2.04932958E+2	
1.21770000E+7	2.04854004E+2	
1.21780000E+7	2.05001386E+2	
1.21790000E+7	2.04965690E+2	
1.21800000E+7	2.04797065E+2	
1.21810000E+7	2.04963485E+2	
1.21820000E+7	2.05091069E+2	
1.21830000E+7	2.04840681E+2	
1.21840000E+7	2.04849757E+2	
1.21850000E+7	2.04920521E+2	
1.21860000E+7	2.04859696E+2	
1.21870000E+7	2.05016461E+2	
1.21880000E+7	2.05178199E+2	
1.21890000E+7	2.05247234E+2	
1.21900000E+7	2.05291682E+2	
1.21910000E+7	2.05243107E+2	
1.21920000E+7	2.05100776E+2	
1.21930000E+7	2.05259341E+2	
1.21940000E+7	2.05239489E+2	
